no,username,testId,topic,Favorite Class,School Improvement,Questions,School Routine,Project,ANIMALS,COMMUNICATIONS,DIRECTIONS,POP_CULTURE,THEATER,TRAVEL,CAREERS,SCIENCE,
404,C2343940,1622448,School Improvement,0.06304917675651597,0.12823245146342857,0.04055569696668429,0.03261574360957247,0.03287839324307509,0.043710250805283055,0.046150173898872646,0.01374985146581544,0.05773114391948307,0.02818523708535232,0.03430613109946283,0.029414682074511353,0.024733660830965842,
405,C2343940,1622448,Questions,0.03449911553368209,0.019108780156475977,0.09506804745549724,0.012002611518904097,0.012541758824532227,0.02116534485107809,0.026280175016540213,0.020198900479378588,0.01982410766797212,0.01762271281413145,0.01920929090150965,0.006422753417002994,0.01111343296644179,
406,C2376499,1653582,Favorite Class,0.2874239493298123,0.09374948284329167,0.05246510688548138,0.0839040411396627,0.08459893489348617,0.051117358088618496,0.10306677983626776,0.03296830136352434,0.07278397602975255,0.07073945802524846,0.06454906616771347,0.04140148698336872,0.13874850807186973,
407,C2376499,1653582,School Improvement,0.08249815548653139,0.19103572849578737,0.04027141506571495,0.03610247104077251,0.04366223850094537,0.053038283985837084,0.08621226881377034,0.02484441946134032,0.12910393437804868,0.07585108962977181,0.044500259964281697,0.02666357570417423,0.034700873174465866,
408,C2376499,1653582,Questions,0.026106522169338512,0.022878208525611746,0.16496432360429739,0.01625612512217097,0.018268405142868958,0.03026333154130007,0.0318615389038462,0.03355598206346672,0.02562857024505321,0.02729459355163883,0.034865208368545925,0.006355325676567898,0.006508498076123994,
409,C2392386,1669122,Favorite Class,0.14953702386307147,0.06883563398971466,0.043113633288150426,0.052217969638021534,0.06202332560951786,0.052208510679940506,0.07327916163430115,0.03188161622530802,0.06202086012006333,0.04789002373758697,0.04947350251724088,0.03129696446575869,0.047878490158387854,
410,C2392386,1669122,School Improvement,0.06510166273859154,0.11848729151499167,0.058571006974270645,0.05361454434281069,0.0560940620551315,0.060349394268189194,0.07286814948422908,0.04109030141090726,0.08604661575904173,0.07419678394058768,0.060448779009663826,0.03605989043197074,0.0397018511825853,
411,C2392386,1669122,Questions,0.001734067778744693,0.0016742571494807856,0.0037664477780980084,0.0027744337203503104,0.005491975723510794,0.0012496511355289876,0.0016049444535704447,0.0014866209263387962,0.0040642155329745685,0.003751486377656564,0.0010272659547515954,0.0,0.0012985495785447431,
412,C2411100,1686094,School Routine,0.06572149152329937,0.058302180913735194,0.04800481974980779,0.2221520545102157,0.05482395286811386,0.03491325367735904,0.06281221183129308,0.047231375929705235,0.057963692704497825,0.06894999382153374,0.04388104763321794,0.02625036174242938,0.041838046785623084,
413,C2411100,1686094,Project,0.02683941364479709,0.02997941059425737,0.02037774457147945,0.021478920087906212,0.10549294939904867,0.037351490306897904,0.03723237205855893,0.01802639014678749,0.03821306419178623,0.031510549273279835,0.03891009550348051,0.013674472399867436,0.017486870890618032,
414,C2411100,1686094,Questions,0.04687112572855625,0.053610501580946414,0.16925352136000646,0.03197521082496147,0.052806077375686586,0.05094828342441589,0.06319082309795249,0.04824904268341245,0.058647534854894226,0.05542582961222979,0.046146791641119296,0.03183978677449199,0.02897640601778085,
415,C2423320,1696226,Favorite Class,0.08452216788389133,0.03636265376106492,0.026914353785093714,0.052197827230232106,0.043184302883390396,0.024718424090212104,0.04184973654732238,0.012853048230897396,0.04002408479951327,0.02331522384713901,0.02309004044429227,0.02077072223015171,0.037855231015607844,
416,C2423320,1696226,School Improvement,0.07409567432558681,0.14656601141958567,0.07419910993451304,0.06431169902072775,0.08719264971601573,0.07098050025268252,0.09634170374436023,0.03897021554791167,0.11754815578332772,0.07095388384849019,0.06143855960256506,0.03948035222295358,0.042316780931528866,
417,C2423320,1696226,Questions,0.022891898948458424,0.026699898405666028,0.10014892581825062,0.01947839072284243,0.03473878722204827,0.02540254214037535,0.03186640138639601,0.027488749466811575,0.033397308303459786,0.03176718511119721,0.02609292636749995,0.02246788352992174,0.015848527570108756,
418,C2427710,1700041,Favorite Class,0.1720894161783895,0.12424036273681383,0.11471713648967706,0.09964225318410136,0.11131460827865933,0.09141977720591976,0.11264681594073633,0.06715289779030897,0.10263541353313342,0.08230984707658717,0.08690408846690068,0.06263421853020498,0.08097912383669792,
419,C2427710,1700041,Questions,0.03693426513288915,0.025544334772316955,0.06504691537991866,0.02347945245934616,0.02670895666086907,0.023899031270781426,0.03710545830774658,0.020227513572349465,0.030835379827650125,0.039054601607010145,0.029783511309010028,0.02762520671803255,0.022187853779909675,
420,C2427710,1700041,School Improvement,0.06395168846770029,0.13211469268239537,0.045691383112246894,0.05028627682410516,0.05396567940779914,0.06016194050035524,0.0853287630046148,0.04219794776529916,0.09468161376053837,0.07204591090558386,0.08012683409692897,0.03235760087160685,0.04425748220714485,
421,C2475722,1736601,Favorite Class,0.05874241890549355,0.03583005274565575,0.051375258066401,0.02340441728581181,0.0436277142292584,0.02765279540054896,0.03462109070222957,0.01352938570508019,0.034781654398264625,0.027756869729935185,0.03201461492493916,0.012904330286211713,0.015590041734856692,
422,C2475722,1736601,School Improvement,0.06409478841712547,0.07025890301125687,0.03567651048549737,0.021247450658051448,0.04402585408000041,0.03193260926344114,0.04044674637876374,0.021757337961293567,0.04243769667199339,0.0317457941683869,0.038349249336946264,0.027600741808349104,0.01833928945170158,
423,C2475722,1736601,Questions,0.030511447159367773,0.03734178420438093,0.09564215526074848,0.01870162826892511,0.02919642793623309,0.02373174399700243,0.026812580278801023,0.023968891448421764,0.033240062675611824,0.0314118714183072,0.028060993149836774,0.019130680225106438,0.013589279810409197,
424,C2514200,1762677,Favorite Class,0.17601219213274297,0.14299652030327104,0.07681115632413839,0.06106497640962672,0.07939012123122764,0.07649509857928734,0.08864929934456121,0.02762645497790641,0.09038480972634634,0.056647799007947905,0.08155559776091312,0.05197230961249946,0.06165141939880678,
425,C2514200,1762677,School Improvement,0.08962417461719625,0.15446597242366422,0.0652671174727319,0.05392724375036402,0.0729804353418142,0.09170683432397046,0.09911066437861626,0.04942576748123354,0.11277941748628256,0.08236778990685224,0.08765302731840675,0.04878814846911518,0.06328622066093353,
426,C2514200,1762677,Questions,0.03699441536123554,0.05898084792638447,0.19293864405771355,0.03368933628626273,0.03408405998899399,0.040767756864350316,0.05987093555320195,0.04719224803000901,0.055318465465559435,0.05440588033830186,0.043384869859496224,0.01825476646386983,0.022726798152115823,
427,C2515308,1763684,Favorite Class,0.15263160249043814,0.1359190866365076,0.06589594782315061,0.056203517719609665,0.06066788715511337,0.06951198639334404,0.08160891447938906,0.03144883636509868,0.06418934682805326,0.043636790843454114,0.06032346587080713,0.04283521469361074,0.06610616023155606,
428,C2515308,1763684,School Improvement,0.030807020879891078,0.08266635351468998,0.029745559377124524,0.016459020668030146,0.01909200022425901,0.027359986802041096,0.04535707404283725,0.013793058952707719,0.05647823981993438,0.031714335796171854,0.033288249821579685,0.018452202525864325,0.012692642272323057,
429,C2515308,1763684,Questions,0.04566722162821317,0.0632453647799767,0.05765110234086028,0.030592073892173582,0.03190042026994515,0.0345818137518381,0.04527291975898131,0.029501134075018,0.05186489386368564,0.042753933771840634,0.031441886664841975,0.023170727903803895,0.02067621702065337,
430,C2542688,1785741,School Routine,0.05014726773398095,0.03765310048820144,0.027794726575881737,0.13636625137828945,0.02826999880196023,0.023259726546889188,0.029840969195393054,0.014715100197747145,0.03417828496749627,0.021117421904813066,0.015037407511055836,0.010972141972748302,0.018150083560208176,
431,C2542688,1785741,Project,0.043883767743319924,0.03807038753412927,0.02916406056067966,0.050843487192776905,0.16666271309719807,0.04008865560116207,0.051943158853329736,0.022899717747899888,0.04948115680726951,0.05868498798054543,0.04346976693379079,0.019470049919936037,0.030398015852817668,
432,C2542688,1785741,Questions,0.037088947725459245,0.026021181973946962,0.026314513175755304,0.024172536986222362,0.02077097165824756,0.01350565091967697,0.025171937414112708,0.009071542035440937,0.023521276316259634,0.02125131077381019,0.016959579187866454,0.010166358071636104,0.01108069296038206,
433,C2546822,1789863,Favorite Class,0.1441507468979554,0.08621116747781708,0.06057533306792076,0.05525956779732431,0.06680388848152681,0.045372649728148425,0.07210984275525333,0.02932079450601154,0.06367856078792088,0.048666496322321486,0.045444624330909233,0.04005180515154179,0.050950803075671354,
434,C2546822,1789863,School Improvement,0.1483361922375873,0.15565961903108397,0.08271382525784099,0.07244852266112804,0.08100155575160087,0.06340835805755612,0.10371029343270942,0.043123394006509844,0.10372993430375765,0.088129268885003,0.07522569662062373,0.047653598089054505,0.057745378992669925,
435,C2546822,1789863,Questions,0.07193124097635194,0.08705068367954288,0.19276730823652913,0.05713935508279035,0.06472418834891629,0.06653391995611324,0.09651598490653909,0.0571964997542962,0.08953242236916481,0.07248416250531942,0.06812295404144716,0.0351245471561682,0.03921828622023929,
436,C2562125,1799403,Favorite Class,0.1857289302639573,0.12658010884160154,0.06226119391014273,0.050009529944956166,0.06441749828557623,0.056405604681166885,0.07185087907134846,0.03125939608215949,0.06854833850602454,0.05648276796341181,0.0669798307870825,0.04241643936267212,0.05083277932323063,
437,C2562125,1799403,School Improvement,0.055777251713017575,0.09543173929159425,0.04836516127008016,0.030594069077352574,0.036449880751002244,0.050243682680959655,0.059118740782522376,0.032403591796735805,0.06293646423433569,0.05367450414730349,0.05037036497738445,0.02679665802026812,0.03496162057036832,
438,C2562125,1799403,Questions,0.026891833553912337,0.03262587479680868,0.08618751780066733,0.02249323624902082,0.01167472757488775,0.0276674960263369,0.04343014207200253,0.04197985054497277,0.04878923630536048,0.05573010431344101,0.008852256593579012,0.010906340907462507,0.0032420234913876607,
439,C2572569,1808166,Favorite Class,0.05173184133695042,0.04028050875400296,0.030116071388959637,0.047169721663411594,0.050437267352562876,0.030615297927472016,0.04742700472888547,0.018787247227430862,0.03987015846393989,0.03049994921451641,0.024089766094231673,0.032241712643217416,0.03426069674527073,
440,C2572569,1808166,School Improvement,0.052253826548372136,0.11860716855496557,0.04607762506749133,0.04653986440521571,0.05385605683886478,0.050584810625419925,0.06823626959619196,0.0323671554790971,0.08508464692968434,0.06291333473910701,0.052296907545898406,0.06026954497168978,0.027063545479450786,
441,C2572569,1808166,Questions,0.036204079210962845,0.03745780188044287,0.1462498889569,0.027690352128568206,0.03323108566827239,0.03953961730322343,0.05615732512301723,0.03645138940441063,0.04725844199914303,0.04310438924312632,0.04855065157512706,0.022917387388417733,0.02029815605773682,
442,C2662447,1890759,Favorite Class,0.12224046059242982,0.054397741853102276,0.042016380155648264,0.04821744680399885,0.0409535310804941,0.02407811851175072,0.05774942080995862,0.02276302754313652,0.04449598123851392,0.03878825310267531,0.03682180693617798,0.021687904758405926,0.042713529732565834,
443,C2662447,1890759,School Improvement,0.06319111894647804,0.12707795071219766,0.05245314313317438,0.061074861330540575,0.05005151874986364,0.03911308294462946,0.06998120230496134,0.04425452180055508,0.09075829995496643,0.07953315284293255,0.040827191505685985,0.03245452397300338,0.042447505131841326,
444,C2662447,1890759,Questions,0.0478837605240002,0.04374340362597638,0.09244170383944122,0.039312381423774904,0.04197387404615055,0.03346628676309982,0.047902067824235034,0.041728556957038185,0.049492411679982466,0.053338513365756415,0.029198561187675283,0.022876418490906977,0.027021417990846765,
445,C2665135,1892954,Favorite Class,0.2525498676507243,0.17421500488855543,0.0805772980829235,0.08467471600509652,0.09745102015927135,0.08586163937538437,0.11823081083192538,0.05905211588180041,0.11629583880507204,0.10685681070093402,0.10026180884434385,0.053645877694678865,0.09420171122380046,
446,C2665135,1892954,School Improvement,0.08391028991431115,0.18584303377159228,0.07079511431479772,0.05575007999375215,0.060223254608265095,0.05908470005061737,0.09145434403516683,0.04524043260457256,0.13885713277184267,0.101560507267518,0.061549094990746886,0.030968379088780012,0.03926866025820547,
447,C2665135,1892954,Questions,0.08751900675710837,0.09513251350565512,0.13943215229441508,0.0454136120019765,0.0665465129093208,0.07077913114823306,0.08312281979181475,0.040210524227310404,0.08828457553026312,0.06523712509240015,0.0734708136740618,0.03875540283702282,0.041453057178707134,
448,C2674820,1901740,Favorite Class,0.08331777090788636,0.0872074617537992,0.05686766823589044,0.035870808906726386,0.062277158536734684,0.05598116527553157,0.05924265641198313,0.029093910758874145,0.06182216731086186,0.05108988940303994,0.05040489491477535,0.032709775199688707,0.02519074443720794,
449,C2674820,1901740,School Improvement,0.05756565017834467,0.11483918790389668,0.04439198837005854,0.02737552971627221,0.043578739916475956,0.04049240173206347,0.0502880216510791,0.031444628220190486,0.07736891959340428,0.0686208055384584,0.04748577759201912,0.023375176846800325,0.02083452210227022,
450,C2674820,1901740,Questions,0.026577896069685622,0.03617795994660095,0.07080187652609599,0.01929180618146467,0.03916700167205756,0.04591355034950828,0.04373186326755531,0.032268543964281415,0.05066857136194909,0.052589109081515546,0.04357319025139277,0.02114668367965722,0.01809309481604456,
451,C2778862,1988283,School Routine,0.040187008581946015,0.04897001039747256,0.03148525622207216,0.10708462037627958,0.0397297793518705,0.03224000931576045,0.034435826367581905,0.033012807132305116,0.044432995415266054,0.04399423834281321,0.03332579646155051,0.020604117261193208,0.023361914246173742,
452,C2778862,1988283,Project,0.031982839046021616,0.040521382241172625,0.03400218754237819,0.024697168208423614,0.1294915054013736,0.04212250900127046,0.04823544736767504,0.021442901910911548,0.045902298259119526,0.037731393332453414,0.04170741446787613,0.029632397089654167,0.027142029604575946,
453,C2778862,1988283,Questions,0.047273468473331325,0.06230667558377556,0.10121989818839733,0.04697851137507662,0.053632359107217184,0.038042908226021674,0.05340403245655961,0.036099806348456394,0.05598176238001039,0.05436947966006142,0.03718762910693292,0.03742439334556255,0.024233071436488497,
454,C2794754,2001946,Favorite Class,0.24374804555586926,0.13604834438513808,0.06944038054631553,0.08684942962387053,0.08152064645265869,0.05632967628395809,0.10376244384499685,0.0481841629028324,0.0874378239989884,0.08786182195417878,0.06919236773478003,0.041034985719262805,0.09461892414569024,
455,C2794754,2001946,School Improvement,0.10328223451482418,0.19059469766858797,0.08223683189800568,0.04848916867939887,0.06223568672640396,0.11114564599725966,0.09664847521487063,0.035915480157249324,0.11950430879534546,0.06587740331577858,0.06510820008144474,0.051332393949838365,0.04797943018643471,
456,C2794754,2001946,Questions,0.04671305770266651,0.053497961399339884,0.13845328340634216,0.03382817781403252,0.05373032975657317,0.057187887164802415,0.05950554344231451,0.054500847529621005,0.05897450447359136,0.057168655323845775,0.05164858821140701,0.030177588147020568,0.02645521136611359,
457,D2054452,1345666,Favorite Class,0.26172782486419766,0.1256784835058352,0.08454713440051703,0.08261024714691712,0.08957999303828901,0.0712747770934197,0.11051331059915266,0.04850253212766668,0.10622906830667711,0.09596346973043555,0.08568725435948002,0.05175324665897468,0.08555614359657279,
458,D2054452,1345666,School Improvement,0.18386693623745526,0.16964801810043975,0.07054789635151867,0.060077312033659104,0.08037282926630256,0.07852560942338224,0.12611582046561282,0.042586034588465646,0.12004685315346578,0.0806545913409958,0.07647025372919167,0.04318753724616222,0.0583495310197984,
459,D2054452,1345666,Questions,0.04465092072380716,0.05312174268998966,0.1711215200706535,0.03219813398457714,0.04797109243109347,0.05464552991171978,0.05704694774993879,0.040063369417837655,0.056475504526571206,0.05586339772012086,0.046045041398480036,0.02570590920333786,0.027687741184727617,
460,D2054713,1345926,Favorite Class,0.2429368547449934,0.13182231984302006,0.09421139085051247,0.090621971573811,0.13289032797092062,0.08438221340963542,0.13046175782903577,0.07052353061364253,0.1181739401817583,0.11580463588623867,0.0890587289506057,0.06758400779999418,0.0943869712164707,
461,D2054713,1345926,School Improvement,0.15018576373949977,0.22377258668014577,0.10656157259582477,0.10547193973357921,0.10638842309476536,0.09255181474806189,0.12485515984389328,0.0626365720080286,0.13734778873412334,0.0978779786249821,0.09256530302731014,0.07996102269999486,0.08964688215207037,
462,D2054713,1345926,Questions,0.07979551210529287,0.12740805483133366,0.16970488643397985,0.05329607427858167,0.06952522025889254,0.07318818423209349,0.0890309121956075,0.056414493802092666,0.09617216726517833,0.07816876441068049,0.07143973561967223,0.04730166303422594,0.037992552768056784,
463,D2054745,1345958,Favorite Class,0.15860656930734865,0.09690342777854498,0.03846231439299614,0.052453690830171165,0.043693519472383605,0.05008698796960215,0.07012398017765635,0.01964347792061582,0.06648316915848655,0.04510621540228732,0.04258872054870984,0.02720042268276042,0.045161212969124315,
464,D2054745,1345958,School Improvement,0.061431701531431473,0.11915981001094211,0.03872958260740354,0.031270093472637164,0.040718896314114746,0.062179363801892124,0.08413774890622805,0.02634050173883646,0.09160952129685253,0.057574380596142,0.06222627853898909,0.033299240623331804,0.035669282434174006,
465,D2054745,1345958,Questions,0.05121159112121819,0.08272953236108946,0.13556687665194636,0.037383374770320756,0.04674779323703295,0.04665059392246866,0.07941655656485212,0.036748363903228914,0.08376058326714683,0.053425448133721076,0.0464427398570694,0.02611709161637065,0.032759320421112424,
466,D2098950,1386800,Favorite Class,0.14149335712749758,0.11035620408869043,0.06669203796639864,0.06638741649649693,0.0841772747730138,0.06770886566082895,0.09137077916878736,0.06421210114885763,0.09383995953825149,0.07990789393840292,0.07265641713951118,0.04639926355069367,0.059972653022587204,
467,D2098950,1386800,School Improvement,0.0864681388203262,0.16978579211023417,0.09068972040898757,0.05507862633628853,0.08060793128527156,0.09398453072642489,0.12116959237119221,0.05857247414159593,0.13694342140137986,0.0967658473669395,0.08860704800908559,0.050742109207499525,0.05094508303854528,
468,D2098950,1386800,Questions,0.05677564524554555,0.07257937089367139,0.16712403945641596,0.038349909017296055,0.05813360335086746,0.06509044251710759,0.08126729458048276,0.05008584436958965,0.07394549534958933,0.06119000347365889,0.05742113470322518,0.04045760816631566,0.03385129999650539,
469,D2111985,1399359,Favorite Class,0.11149318275955701,0.06333201070749266,0.03662321082320183,0.051443730235075466,0.047199068031895226,0.031828658913633796,0.05572511882145782,0.02951366575100114,0.04823229411131467,0.04602652373639314,0.035508241698193985,0.03387492750008823,0.043653423994711255,
470,D2111985,1399359,School Improvement,0.07683890171995304,0.16100320331367263,0.06250150061291193,0.07980197550566298,0.06484573741994595,0.07936146716567727,0.10141172079078271,0.057781099592957436,0.13235698130900964,0.09281637460058363,0.07987654319179918,0.045839066586511684,0.04917703755323973,
471,D2111985,1399359,Questions,0.04755732037304852,0.043822117308505285,0.10102193484099817,0.03069593138597958,0.04487971877551545,0.051538137618173774,0.06117402673360857,0.03410905237981484,0.050923289425881535,0.040411962824260975,0.04074431831519151,0.02086341461836602,0.027326825177735523,
472,D2117912,1404865,Favorite Class,0.126098156199524,0.07879075024670233,0.055617578371062265,0.057576857682287,0.06345797145656261,0.054944455906524275,0.07665954401474304,0.037635585222487784,0.07985971402961568,0.07147111118749604,0.059009607992490776,0.029203956007485245,0.047709169730662665,
473,D2117912,1404865,School Improvement,0.0954886612561685,0.1785427055651488,0.07551228709587032,0.0752625409996964,0.07544547685255029,0.07256876146544891,0.09194576420455372,0.0498406120132045,0.11014263156126636,0.08320622493887343,0.07993798277510339,0.045902004624262624,0.0524907146765268,
474,D2117912,1404865,Questions,0.03398720064274002,0.04033004735589033,0.10084472722941135,0.031094737506671927,0.03965149385558033,0.04424946964234969,0.05393692308277022,0.043373917622901395,0.04540850230328562,0.05143033724194018,0.04305431327805623,0.021581371533523783,0.021826829239713734,
475,D2125091,1411867,Favorite Class,0.21102219103607456,0.09712946391712585,0.06105104627090762,0.0868674593252362,0.06922687543739305,0.04787856619034213,0.09113726282962617,0.04283461625956221,0.07160851928903025,0.07632654121808775,0.05759861538198187,0.03060830447772622,0.07439799660778748,
476,D2125091,1411867,School Improvement,0.14140886824335602,0.1853617331714122,0.0717413618781022,0.06821145470131126,0.07030824602069154,0.080607264414065,0.09498881744271942,0.03961977362603345,0.09750235958920124,0.08293377974056107,0.0805812265091725,0.0477833185154276,0.06060421077082631,
477,D2125091,1411867,Questions,0.037980917854890925,0.03365272701020927,0.18127244084597333,0.014187278598693998,0.024706293123440626,0.036610841342106515,0.04067091910870425,0.03161304652661418,0.035779786637592945,0.030876253924533845,0.040492294204364815,0.012452190322233646,0.011594738964605427,
478,D2125301,1412078,Favorite Class,0.14032751359133694,0.09698507459174385,0.0694942575184663,0.06744724527980471,0.07878396546310089,0.06708900083625,0.08732637588949459,0.046070448690972966,0.08662742110438644,0.07292496863920567,0.07862123965144598,0.060014429554390465,0.05728321516373212,
479,D2125301,1412078,School Improvement,0.1307226646266139,0.19318115426100702,0.09841533238765605,0.08561611699589958,0.09588002754137276,0.08827610486463998,0.12249285491003235,0.07315591739405117,0.14024197193562654,0.13286354819495252,0.1197859498783189,0.055817426006745635,0.06536812706658299,
480,D2125301,1412078,Questions,0.12542480992043226,0.15161038841224675,0.172587300214272,0.06926453806952494,0.09328544179402845,0.1038841260175627,0.1372590791114638,0.06244057749293244,0.1539634262708995,0.09693231155867978,0.11257714496891488,0.05937255040561482,0.05771455244895367,
481,D2125359,1412135,Favorite Class,0.08809135505105768,0.08014729549642473,0.058277225347950434,0.03370487219163223,0.039841701768330184,0.036300501227735205,0.049731747500443936,0.019990328789738287,0.05577811154936729,0.04084207227913883,0.03443730977617927,0.027177385375306652,0.02722722321393096,
482,D2125359,1412135,School Improvement,0.07210000115281714,0.10202583152752409,0.05007444219510725,0.03525981346630482,0.0453656314843227,0.04365879526688496,0.04960294776167484,0.017817025594420503,0.06590130363022868,0.04518198315043402,0.03831869099502257,0.028848300637941037,0.0167304068461084,
483,D2125359,1412135,Questions,0.04704142966370103,0.054498810066489004,0.16595948893052448,0.034802101815978384,0.04516045191187066,0.074747621711298,0.05543447176445806,0.03427820890355672,0.04906474700157984,0.04584498192166654,0.04248465172002086,0.02733233117660909,0.021189901823614427,
484,D2126596,1413370,Favorite Class,0.11526341468117872,0.04920176560072689,0.032176980803897824,0.026362267822200317,0.036189508688845386,0.029949758022768017,0.037561818482075196,0.010399621086023273,0.03732334755238042,0.029494328491142606,0.042593748595064714,0.016921268333727823,0.025664143156643913,
485,D2126596,1413370,School Improvement,0.047212099576881286,0.07706528633671642,0.04501214185734557,0.01974579670304835,0.033437029507405715,0.030694361521259095,0.039257230329191733,0.015282619609015185,0.05174075661683228,0.0438845886024854,0.03680659704805869,0.017705069770959942,0.01540138456163757,
486,D2126596,1413370,Questions,0.023837147922049606,0.02260281001864549,0.07109342581932071,0.01984741738855643,0.021387351414366915,0.016374091183416026,0.02260720402159845,0.013331607430595069,0.02216728981075776,0.02472117310913885,0.020451139716971982,0.013269222535999022,0.008701660885948356,
487,D2129143,1415852,Favorite Class,0.2409336441266077,0.13351721465463331,0.11994690807768674,0.0860612261183072,0.1049728667740582,0.09727659403976932,0.12967865353847569,0.06086041020442122,0.10831450222887441,0.10279972236064493,0.09754038852004637,0.07332121050760915,0.11261748585740239,
488,D2129143,1415852,School Improvement,0.08490130624081421,0.18540240725169277,0.09880313050056753,0.055672720434255654,0.06073625145079587,0.08401477692724357,0.09845748803418805,0.04438736186760163,0.12297276924170131,0.07877833201339804,0.07271475245321721,0.044984162178422576,0.042124813985046486,
489,D2129143,1415852,Questions,0.06390348708729604,0.07029789006322473,0.14901379693405242,0.03841853931576137,0.06434487215398721,0.10691580535490822,0.0746386557603477,0.05648061097976808,0.07358287206783416,0.07000643688715975,0.0694763077104095,0.03338592105517368,0.036515084596568485,
490,D2129697,1416408,Favorite Class,0.17545663623085941,0.1356088548808277,0.07911668335056538,0.05878480776413799,0.09030401886115261,0.10332041677438648,0.12022159091358288,0.048352827113673835,0.12673152480686334,0.10183663911207504,0.10120050881949566,0.060878544881725005,0.06882685121965099,
491,D2129697,1416408,School Improvement,0.2009571335995608,0.2906500767925882,0.12012603750882742,0.08816085604758588,0.1014777574118896,0.12983654356539634,0.15291984554763804,0.055518198846470496,0.1657920453554633,0.10526305455874517,0.11600190662964618,0.07616165248380317,0.09820208956817374,
492,D2129697,1416408,Questions,0.11992672365624038,0.18950980749138188,0.1954335809728714,0.08882675103197005,0.08349311958367732,0.0954856479845301,0.12005845673906718,0.06792063610324034,0.13729570707005181,0.11187418726695436,0.10125600968730508,0.05508996968453949,0.05899114297438379,
493,D2129699,1416410,Favorite Class,0.20641630088266766,0.14904792087963845,0.07713705772302967,0.08092401210695532,0.07970514039127082,0.06850493733902215,0.11910939263537848,0.043895109358139776,0.10250647254819892,0.08749039187183609,0.07597100798546999,0.05039981114526163,0.07908588744706231,
494,D2129699,1416410,School Improvement,0.10470299970954201,0.2044050085145044,0.09090562353914318,0.06331058919388875,0.06494409342623128,0.08247589032084039,0.10247358595389591,0.04037140479734361,0.12661490053007443,0.06686602565552757,0.06235921867062307,0.04525638868451432,0.042659670672246186,
495,D2129699,1416410,Questions,0.06072208440601252,0.07207361757631717,0.14773603835453417,0.039871741624111896,0.050651460713972404,0.04873632299461071,0.06056623949412544,0.03858511730210225,0.05937857687979234,0.06210749815747772,0.0578427897384264,0.04324709435464659,0.027029877839865424,
496,D2130369,1417038,Favorite Class,0.09363944229565807,0.06555623530833629,0.04149500958605154,0.03470050493357903,0.06295490009920594,0.03229899993961641,0.041021076446065584,0.01508003916928364,0.04542413456485525,0.03574365729177573,0.03943673843031369,0.026489382059538935,0.021142736345525548,
497,D2130369,1417038,School Improvement,0.07437175679121795,0.09537858285385536,0.05197817684716647,0.024718130950873562,0.04796956825554244,0.048810309962610876,0.047481736562657736,0.024084432653709388,0.06317560383381882,0.04905583314268406,0.06003748194838504,0.025457531145076418,0.029647451303273065,
498,D2130369,1417038,Questions,0.03905811299821701,0.048590051704000846,0.29468803882917394,0.03082017111325081,0.045163710316330236,0.050574515131267206,0.0634835623026978,0.045904344331813104,0.051601821589416896,0.049500820855743796,0.049759882856572395,0.02525651568072827,0.02480299538533198,
499,D2140081,1426259,Favorite Class,0.09430982330193138,0.06876174115547141,0.04647315080212047,0.04595458085747545,0.056696969847328874,0.04448300843499663,0.062390415080973906,0.034801686529110504,0.062420878839006516,0.05169987618897051,0.05089457803266069,0.025312559844536286,0.036531812771145714,
500,D2140081,1426259,School Improvement,0.0635689470835546,0.09995147437386237,0.06074856863039674,0.05342878177197458,0.06609668653167322,0.06979898596068572,0.07866683457011922,0.04069343846683417,0.08633261754457441,0.07337158739874308,0.07806064900412471,0.03739089639475145,0.04107071105010732,
501,D2140081,1426259,Questions,0.05110758600872458,0.05682387694054625,0.13864035030875577,0.05953231666813865,0.04601216136273878,0.08000571377315635,0.07318376451317593,0.05403741698570647,0.062413280829878515,0.06388929621865536,0.06498316677324195,0.0242430596459251,0.03396800545501256,
502,D2141559,1427738,Favorite Class,0.1451935361215522,0.08970297897978682,0.04728208587582708,0.06297897390759831,0.05703807126754633,0.03974253136759774,0.0869920916253355,0.03421038231312962,0.08265864902209027,0.07382503956430947,0.05362042127464865,0.040383641897082045,0.05092269196856805,
503,D2141559,1427738,School Improvement,0.09264343978900867,0.1754856819791073,0.048357458461931825,0.04478575310992804,0.050519045041463345,0.051822422898137974,0.08412355779725349,0.02708903175291502,0.11734908970535782,0.08329800078466412,0.06411310089911891,0.03348378729323954,0.03370765032667804,
504,D2141559,1427738,Questions,0.0690388730072781,0.06679933776964064,0.14611944494425982,0.033446841591155275,0.039820771452400844,0.04320008698055307,0.05844083290279778,0.04134763131113836,0.061950249630175924,0.048049077230166784,0.05558045017085131,0.021079543284158526,0.022652787295114156,
505,D2141873,1428046,Favorite Class,0.23220012696460382,0.1604841721577406,0.09439775912586028,0.10708709183813667,0.1357058311204262,0.12123430247127726,0.1419931660705107,0.06381271428212068,0.13190219298443362,0.1255889364541244,0.09858636948910432,0.06858137965414099,0.10784491425514997,
506,D2141873,1428046,School Improvement,0.13181418081805035,0.1702183255689366,0.07309216835104954,0.08483552180643014,0.07954980480674989,0.09066783024574859,0.12263001660883058,0.054071616297352645,0.12550740474216834,0.09742106325254672,0.08781465873939698,0.042030995347229316,0.07482248910979372,
