no,testId,topic,distIMF,distIMM,distISE,distINE,maxSim,predicted,expected,distIMF-pos,distIMM-pos,distISE-pos,distINE-pos
1261,2367870,POP_CULTURE,0.11640545,0.09138402,0.07327774,0.01771378,0.11640545,I-MF,I-MF,0.44074519,0.41817115,0.39157348,0.15218045
1262,2367870,THEATER,0.09560271,0.06964303,0.05994711,0.01578294,0.09560271,I-MF,I-MF,0.41264091,0.39865233,0.37830184,0.17844215
1263,2367870,TRAVEL,0.14182536,0.10340568,0.07989689,0.01435847,0.14182536,I-MF,I-MF,0.4974859,0.478224,0.45129032,0.17731371
1264,2424693,ANIMALS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
1265,2424693,COMMUNICATIONS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
1266,2424693,POP_CULTURE,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
1267,2454467,ANIMALS,0.15574164,0.12677322,0.09912084,0.02030072,0.15574164,I-MF,I-MF,0.64438141,0.63369389,0.63031224,0.27810132
1268,2454467,COMMUNICATIONS,0.16437602,0.14065929,0.1206236,0.01524722,0.16437602,I-MF,I-MF,0.70797309,0.69378934,0.68850526,0.29121868
1269,2454467,POP_CULTURE,0.14703472,0.11361436,0.08741797,0.01225612,0.14703472,I-MF,I-MF,0.72233723,0.71307496,0.70374767,0.28836302
1270,2454527,ANIMALS,0.11554761,0.10623394,0.08174318,0.02227814,0.11554761,I-MF,I-MF,0.48560071,0.48050692,0.47979765,0.19693702
1271,2454527,COMMUNICATIONS,0.13540072,0.12463943,0.11512299,0.02275151,0.13540072,I-MF,I-MF,0.60303834,0.59789329,0.58599007,0.25830607
1272,2454527,POP_CULTURE,0.12013863,0.10959475,0.08749964,0.01967347,0.12013863,I-MF,I-MF,0.54711972,0.54937563,0.5448337,0.2479997
1273,2036448,POP_CULTURE,0.06315846,0.08279725,0.0557824,0.01877643,0.08279725,I-MM,I-MM,0.40679757,0.42058067,0.41415022,0.18603586
1274,2036448,THEATER,0.09399296,0.12000275,0.0810726,0.01611497,0.12000275,I-MM,I-MM,0.52607904,0.53669974,0.51864198,0.23136128
1275,2036448,TRAVEL,0.08472548,0.10059924,0.07359432,0.01757574,0.10059924,I-MM,I-MM,0.47405212,0.48679189,0.49667218,0.29673943
1276,2040656,ANIMALS,0.04109093,0.03456566,0.04534104,0.00662152,0.04534104,I-SE,I-SE,0.20719356,0.18383407,0.18153356,0.06729605
1277,2040656,COMMUNICATIONS,0.05596054,0.04362386,0.06097642,0.00474383,0.06097642,I-SE,I-SE,0.37925821,0.35861359,0.34911322,0.12964487
1278,2040656,POP_CULTURE,0.0485305,0.04108436,0.05819638,0.01086207,0.05819638,I-SE,I-SE,0.30488293,0.29912462,0.29074447,0.14886764
1279,2041695,CAREERS,0.10406061,0.11680985,0.06474219,0.01422546,0.11680985,I-MM,I-MM,0.46481768,0.45755782,0.42493475,0.18652817
1280,2041695,DIRECTIONS,0.03950642,0.03309412,0.05101837,0.00501475,0.05101837,I-SE,I-SE,0.31261056,0.32183209,0.32640944,0.26818927
1281,2041695,SCIENCE,0.11901633,0.12755122,0.06782406,0.01220394,0.12755122,I-MM,I-MM,0.61775436,0.60050838,0.5577443,0.20546147
1282,2045304,ANIMALS,0.18378346,0.12973096,0.08709813,0.01666853,0.18378346,I-MF,I-MF,0.62495488,0.60346902,0.5801266,0.23312636
1283,2045304,COMMUNICATIONS,0.13143264,0.09808208,0.07016129,0.01644224,0.13143264,I-MF,I-MF,0.58943076,0.57541261,0.56088701,0.30368209
1284,2045304,POP_CULTURE,0.11792325,0.09280568,0.07495748,0.01222979,0.11792325,I-MF,I-MF,0.59208147,0.57118509,0.55651331,0.37907499
1285,2052676,TRAVEL,0.08533575,0.09758759,0.13169569,0.01615884,0.13169569,I-SE,I-SE,0.34831761,0.37042679,0.39094678,0.16774997
1286,2052676,POP_CULTURE,0.05723156,0.06623341,0.0990574,0.01252076,0.0990574,I-SE,I-SE,0.28196666,0.31113788,0.33763391,0.31578914
1287,2052676,THEATER,0.07399929,0.08573092,0.11566854,0.01609285,0.11566854,I-SE,I-SE,0.50646647,0.53684381,0.55002492,0.31955702
1288,2064251,COMMUNICATIONS,0.06570959,0.05122142,0.0779878,0.00530336,0.0779878,I-SE,I-SE,0.42603276,0.40581259,0.38758821,0.13815614
1289,2064251,DIRECTIONS,0.03500514,0.03015317,0.06396751,0.00644881,0.06396751,I-SE,I-SE,0.43277573,0.41445436,0.41306253,0.15819506
1290,2064251,ANIMALS,0.08682981,0.10843874,0.07242671,0.01308305,0.10843874,I-MM,I-MM,0.38236733,0.37779093,0.34313354,0.12848524
1291,2089803,ANIMALS,0.13142858,0.10432902,0.08614353,0.0168846,0.13142858,I-MF,I-MF,0.54193601,0.53013817,0.51313825,0.22196807
1292,2089803,COMMUNICATIONS,0.13788825,0.09493937,0.07304516,0.01051248,0.13788825,I-MF,I-MF,0.54571388,0.52524182,0.50451109,0.20137733
1293,2089803,POP_CULTURE,0.10751001,0.07771932,0.06079127,0.00982558,0.10751001,I-MF,I-MF,0.5392243,0.53373148,0.51858907,0.28954777
1294,2103499,POP_CULTURE,0.13746851,0.12200073,0.10860337,0.01703965,0.13746851,I-MF,I-MF,0.52988224,0.54065444,0.56222197,0.33170712
1295,2103499,THEATER,0.12945033,0.1178893,0.10034805,0.02197767,0.12945033,I-MF,I-MF,0.68506981,0.70119078,0.70501105,0.4664436
1296,2103499,TRAVEL,0.10629261,0.09234008,0.08401691,0.0151409,0.10629261,I-MF,I-MF,0.49779769,0.50568549,0.50868172,0.23662116
1297,2104461,TRAVEL,0.15239039,0.14021494,0.13011577,0.02107052,0.15239039,I-MF,I-MF,0.63593023,0.62470152,0.61470307,0.23316268
1298,2104461,POP_CULTURE,0.14069548,0.11650267,0.09824266,0.01696236,0.14069548,I-MF,I-MF,0.68578506,0.69369371,0.69911606,0.37383635
1299,2104461,THEATER,0.15916456,0.14739675,0.1285111,0.02050444,0.15916456,I-MF,I-MF,0.65259953,0.66209728,0.66936708,0.36092335
1300,2105248,POP_CULTURE,0.17181081,0.15515805,0.12901011,0.04025731,0.17181081,I-MF,I-MF,0.63379856,0.64514099,0.65415495,0.43420284
1301,2105248,THEATER,0.1259392,0.11371781,0.09138888,0.02193168,0.1259392,I-MF,I-MF,0.64170347,0.64452707,0.65313927,0.37100648
1302,2105248,TRAVEL,0.17843344,0.15848885,0.14504614,0.02894381,0.17843344,I-MF,I-MF,0.701904,0.69829032,0.68763208,0.29252534
1303,2108751,THEATER,0.15766394,0.13336993,0.11256181,0.02037233,0.15766394,I-MF,I-MF,0.71522236,0.71733418,0.71194721,0.32326768
1304,2108751,TRAVEL,0.15393688,0.14190722,0.1260016,0.02118519,0.15393688,I-MF,I-MF,0.6209,0.6063371,0.58508101,0.24528258
1305,2108751,POP_CULTURE,0.15934377,0.13488556,0.11831462,0.0203369,0.15934377,I-MF,I-MF,0.76113913,0.7511451,0.74656137,0.27135508
1306,2108900,POP_CULTURE,0.16893127,0.15254058,0.13593561,0.02419389,0.16893127,I-MF,I-MF,0.6779767,0.68525001,0.68542119,0.37726045
1307,2108900,THEATER,0.15929838,0.1362955,0.13124519,0.01928591,0.15929838,I-MF,I-MF,0.58934842,0.59956922,0.60460202,0.35096814
1308,2108900,TRAVEL,0.1728778,0.14399928,0.12503702,0.02560812,0.1728778,I-MF,I-MF,0.69773073,0.68372679,0.6642269,0.31997288
1309,2108957,POP_CULTURE,0.1561061,0.13752342,0.12184256,0.01938782,0.1561061,I-MF,I-MF,0.66731934,0.67176246,0.66251466,0.34648376
1310,2108957,THEATER,0.14203973,0.17216921,0.12358436,0.02397178,0.17216921,I-MM,I-MM,0.58244253,0.59480332,0.57690471,0.27456517
1311,2108957,TRAVEL,0.13111013,0.10877851,0.09669131,0.01659874,0.13111013,I-MF,I-MF,0.45539845,0.45455984,0.44394513,0.16466446
1312,2134269,ANIMALS,0.1463179,0.13528306,0.1099209,0.02143843,0.1463179,I-MF,I-MF,0.59506109,0.60930214,0.60560129,0.30078137
1313,2134269,COMMUNICATIONS,0.13322667,0.11349093,0.09673049,0.02571501,0.13322667,I-MF,I-MF,0.55238296,0.54084295,0.51426768,0.22647344
1314,2134269,POP_CULTURE,0.08194108,0.10534398,0.08200386,0.02024992,0.10534398,I-MM,I-MM,0.50769537,0.52254469,0.51598055,0.25221153
1315,2134907,POP_CULTURE,0.17054031,0.1257631,0.09978632,0.02099078,0.17054031,I-MF,I-MF,0.61027261,0.59508256,0.56423256,0.25881933
1316,2134907,THEATER,0.17966044,0.14648714,0.11979549,0.02430514,0.17966044,I-MF,I-MF,0.64454972,0.62314681,0.5936131,0.31444906
1317,2134907,TRAVEL,0.20758884,0.16683833,0.13588607,0.02789146,0.20758884,I-MF,I-MF,0.70611,0.68840929,0.65561446,0.26269447
1318,2175410,ANIMALS,0.09661616,0.07141774,0.06027411,0.01698302,0.09661616,I-MF,I-MF,0.52260499,0.52468655,0.52042842,0.32416725
1319,2175410,COMMUNICATIONS,0.09209119,0.06282789,0.04849566,0.01075065,0.09209119,I-MF,I-MF,0.47329127,0.45476762,0.43296199,0.19415347
1320,2175410,POP_CULTURE,0.09514203,0.07330697,0.05403041,0.01180627,0.09514203,I-MF,I-MF,0.5383321,0.51781383,0.50653467,0.21963041
1321,2189522,ANIMALS,0.14176278,0.12952044,0.08624215,0.01552877,0.14176278,I-MF,I-MF,0.52156376,0.5160557,0.48784597,0.20710005
1322,2189522,COMMUNICATIONS,0.12810412,0.09654149,0.07414443,0.01093088,0.12810412,I-MF,I-MF,0.63390666,0.6291322,0.61924095,0.23124777
1323,2189522,DIRECTIONS,0.15810733,0.13930176,0.11890042,0.0153343,0.15810733,I-MF,I-MF,0.71978364,0.70061838,0.67718279,0.28026139
1324,2200691,POP_CULTURE,0.10314204,0.14594018,0.11583007,0.02037016,0.14594018,I-MM,I-MM,0.49014829,0.50074501,0.50133482,0.24420254
1325,2200691,THEATER,0.09293953,0.12555223,0.09947762,0.01355874,0.12555223,I-MM,I-MM,0.45290133,0.46565932,0.46492793,0.22797635
1326,2200691,TRAVEL,0.11353899,0.14927784,0.11248323,0.02264977,0.14927784,I-MM,I-MM,0.49938314,0.50352388,0.49857788,0.27045748
1327,2213265,POP_CULTURE,0.12244351,0.10287171,0.07413378,0.01326845,0.12244351,I-MF,I-MF,0.57953528,0.57647399,0.57120326,0.26462519
1328,2213265,THEATER,0.11914072,0.088049,0.06825235,0.01244905,0.11914072,I-MF,I-MF,0.53124182,0.52608711,0.52919313,0.25282159
1329,2213265,TRAVEL,0.12078977,0.09427143,0.07800643,0.01315865,0.12078977,I-MF,I-MF,0.58965411,0.56307698,0.55128909,0.20025403
1330,2216332,TRAVEL,0.09861478,0.10681982,0.04810221,0.00787965,0.10681982,I-MM,I-MM,0.52599894,0.50159067,0.47047363,0.18267543
1331,2216332,POP_CULTURE,0.11315752,0.12609604,0.10083219,0.02112656,0.12609604,I-MM,I-MM,0.5139787,0.53726613,0.5396578,0.32902861
1332,2216332,THEATER,0.11445468,0.1481145,0.10676937,0.01559186,0.1481145,I-MM,I-MM,0.41350201,0.42563634,0.41791699,0.21419377
1333,2224413,POP_CULTURE,0.1312537,0.10225323,0.07297229,0.01577869,0.1312537,I-MF,I-MF,0.62380014,0.6143616,0.59606904,0.22881574
1334,2224413,THEATER,0.15765497,0.12935039,0.11490189,0.01804231,0.15765497,I-MF,I-MF,0.64751131,0.64264372,0.62976509,0.25028971
1335,2224413,TRAVEL,0.17906844,0.1390319,0.11733817,0.01808762,0.17906844,I-MF,I-MF,0.70397502,0.68678679,0.66670435,0.24336768
1336,2270448,ANIMALS,0.10657441,0.14034595,0.09933412,0.03359439,0.14034595,I-MM,I-MM,0.45634034,0.4611062,0.4523337,0.19497392
1337,2270448,POP_CULTURE,0.09812692,0.09674469,0.04790375,0.00702445,0.09812692,I-MF,I-MM,0.47478737,0.47693603,0.4611908,0.19208652
1338,2270448,COMMUNICATIONS,0.09059504,0.10283771,0.06267189,0.01068491,0.10283771,I-MM,I-MM,0.43242109,0.42182424,0.40328921,0.1598361
1339,2277214,POP_CULTURE,0.08225667,0.06342049,0.04407597,0.0106231,0.08225667,I-MF,I-MF,0.44151467,0.45378498,0.45822982,0.36105922
1340,2277214,ANIMALS,0.1266997,0.10308887,0.08229195,0.01449457,0.1266997,I-MF,I-MF,0.54704031,0.54661122,0.53991468,0.25402542
1341,2277214,COMMUNICATIONS,0.11186935,0.0781524,0.06516179,0.01135649,0.11186935,I-MF,I-MF,0.58468825,0.57195743,0.54166347,0.2391335
1342,2322429,THEATER,0.1284672,0.09521572,0.07628753,0.01203575,0.1284672,I-MF,I-MF,0.55883838,0.55113989,0.53850087,0.31096755
1343,2322429,TRAVEL,0.12666397,0.08867058,0.07164152,0.01220805,0.12666397,I-MF,I-MF,0.60909066,0.58496581,0.55234971,0.23660535
1344,2322429,POP_CULTURE,0.13703871,0.10469851,0.09026231,0.0160933,0.13703871,I-MF,I-MF,0.54598131,0.55039637,0.55314913,0.29246559
1345,2386213,ANIMALS,0.13534922,0.1138994,0.08171927,0.01117695,0.13534922,I-MF,I-MF,0.57700925,0.56226097,0.52561011,0.18645154
1346,2386213,COMMUNICATIONS,0.09898065,0.07580153,0.07091453,0.00861885,0.09898065,I-MF,I-MF,0.61849747,0.62673087,0.64218681,0.32405862
1347,2386213,DIRECTIONS,0.04496463,0.03977936,0.05779521,0.0030724,0.05779521,I-SE,I-SE,0.38597346,0.38467471,0.38544217,0.18381826
1348,2391661,TRAVEL,0.04692004,0.05375671,0.05994616,0.04847332,0.05994616,I-SE,I-NE,0.40852936,0.41117706,0.41435786,0.21824423
1349,2391661,POP_CULTURE,0.04692004,0.05375671,0.05994616,0.04847332,0.05994616,I-SE,I-NE,0.40852936,0.41117706,0.41435786,0.21824423
1350,2391661,THEATER,0.04692004,0.05375671,0.05994616,0.04847332,0.05994616,I-SE,I-NE,0.40852936,0.41117706,0.41435786,0.21824423
1351,2391689,POP_CULTURE,0.09398046,0.09605707,0.07851506,0.01393258,0.09605707,I-MM,I-MM,0.46267078,0.4670676,0.45686679,0.22877315
1352,2391689,THEATER,0.09545979,0.11178126,0.07922018,0.02457452,0.11178126,I-MM,I-MM,0.46287942,0.46869975,0.46719148,0.27221552
1353,2391689,TRAVEL,0.13071995,0.13848395,0.09698192,0.01816166,0.13848395,I-MM,I-MM,0.53455767,0.53553015,0.52664448,0.20075085
1354,2424697,POP_CULTURE,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
1355,2424697,ANIMALS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
1356,2424697,COMMUNICATIONS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
1357,2425989,ANIMALS,0.11306368,0.08207928,0.05870499,0.00929187,0.11306368,I-MF,I-MF,0.63237915,0.61334931,0.57851222,0.24448908
1358,2425989,COMMUNICATIONS,0.14080843,0.09766645,0.08147089,0.01118739,0.14080843,I-MF,I-MF,0.58652164,0.56321809,0.53872642,0.24469307
1359,2425989,POP_CULTURE,0.10014219,0.07199507,0.04863697,0.00845403,0.10014219,I-MF,I-MF,0.62135707,0.62199473,0.60918926,0.2768285
1360,2426800,ANIMALS,0.0615495,0.04026608,0.03032478,0.00678185,0.0615495,I-MF,I-MF,0.39164095,0.37091332,0.35666342,0.14135831
1361,2426800,COMMUNICATIONS,0.06119197,0.04593372,0.03483158,0.00527527,0.06119197,I-MF,I-MF,0.45483023,0.44387523,0.43462039,0.170144
1362,2426800,POP_CULTURE,0.028439,0.03489748,0.01382547,0.00198844,0.03489748,I-MM,I-MM,0.30637307,0.30517761,0.30568828,0.12623133
1363,2428164,POP_CULTURE,0.0587116,0.05067986,0.07963873,0.01438563,0.07963873,I-SE,I-SE,0.36184319,0.34261104,0.33827156,0.13437444
1364,2428164,ANIMALS,0.00140045,0.00253455,0.0036603,0.11887815,0.11887815,I-NE,I-NE,0.16572624,0.18704736,0.19548036,0.46662128
1365,2428164,COMMUNICATIONS,0.00449647,0.00495786,0.00676648,0.12442509,0.12442509,I-NE,I-NE,0.09995836,0.12384706,0.13952598,0.76953052
1366,2030132,ANIMALS,0.11757878,0.08746892,0.06661781,0.01369443,0.11757878,I-MF,I-MF,0.5277659,0.51999675,0.50560253,0.2459913
1367,2030132,POP_CULTURE,0.12471732,0.10711259,0.08645761,0.01994488,0.12471732,I-MF,I-MF,0.52305955,0.51496441,0.50336834,0.22299775
1368,2030132,COMMUNICATIONS,0.11667716,0.08301849,0.06682952,0.01299888,0.11667716,I-MF,I-MF,0.59676608,0.58675364,0.56388923,0.28941337
1369,2034428,THEATER,0.14000334,0.10900553,0.0876632,0.03987322,0.14000334,I-MF,I-NE,0.14729144,0.13853072,0.13621745,0.04825032
1370,2034428,TRAVEL,0.08096492,0.09046576,0.05320423,0.00883577,0.09046576,I-MM,I-MM,0.38668223,0.38328152,0.36685965,0.12884316
1371,2034428,POP_CULTURE,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
1372,2034640,POP_CULTURE,0.09200884,0.07285163,0.06334217,0.00921313,0.09200884,I-MF,I-MF,0.5373372,0.53182057,0.53321072,0.26232777
1373,2034640,THEATER,0.08075342,0.06635026,0.05930495,0.00916992,0.08075342,I-MF,I-MF,0.57159056,0.57279698,0.56821503,0.34636944
1374,2034640,TRAVEL,0.11949353,0.09600714,0.0776172,0.01368999,0.11949353,I-MF,I-MF,0.62668332,0.60666068,0.59485777,0.26133824
1375,2092015,COMMUNICATIONS,0.0997081,0.10347657,0.17338789,0.01442647,0.17338789,I-SE,I-SE,0.5428158,0.54926296,0.56029608,0.25501374
1376,2092015,DIRECTIONS,0.06567411,0.06738258,0.12046643,0.01010261,0.12046643,I-SE,I-SE,0.47893952,0.4747366,0.47874614,0.22300435
1377,2092015,ANIMALS,0.06685302,0.0605147,0.12677136,0.0099801,0.12677136,I-SE,I-SE,0.46140871,0.46936626,0.47861984,0.26580949
1378,2104880,POP_CULTURE,0.19402994,0.17609781,0.14050192,0.02790765,0.19402994,I-MF,I-MF,0.65930813,0.66574222,0.66653241,0.35010356
1379,2104880,THEATER,0.15679996,0.11352402,0.09648638,0.03079458,0.15679996,I-MF,I-MF,0.63083264,0.64082284,0.6447088,0.56069457
1380,2104880,TRAVEL,0.17577206,0.12784244,0.09513277,0.01835594,0.17577206,I-MF,I-MF,0.7089052,0.70027909,0.68970237,0.27733122
1381,2105219,POP_CULTURE,0.0923606,0.0806005,0.06982859,0.01366483,0.0923606,I-MF,I-MF,0.50395482,0.52110144,0.52459445,0.45253597
1382,2105219,THEATER,0.12283737,0.10428662,0.08738354,0.01715838,0.12283737,I-MF,I-MF,0.50208221,0.52168618,0.53342811,0.40378545
1383,2105219,TRAVEL,0.15946797,0.14999477,0.1397809,0.03051537,0.15946797,I-MF,I-MF,0.68572756,0.68614387,0.67788072,0.31479701
1384,2105233,POP_CULTURE,0.12253516,0.08375951,0.07257727,0.01391334,0.12253516,I-MF,I-MF,0.56382836,0.5740818,0.57627552,0.51042333
1385,2105233,THEATER,0.11118265,0.09290038,0.07717539,0.01527649,0.11118265,I-MF,I-MF,0.56912118,0.56570219,0.55331573,0.24042597
1386,2105233,TRAVEL,0.12559552,0.09200467,0.07285214,0.01282844,0.12559552,I-MF,I-MF,0.6398568,0.62520644,0.6098052,0.235413
1387,2109317,TRAVEL,0.10334966,0.08059994,0.06896531,0.01086998,0.10334966,I-MF,I-MF,0.40695642,0.40504385,0.39003419,0.18500519
1388,2109317,POP_CULTURE,0.12433615,0.08804437,0.0614866,0.01212189,0.12433615,I-MF,I-MF,0.51364326,0.50530825,0.48544712,0.20819047
1389,2109317,THEATER,0.12919315,0.09728512,0.08350987,0.01903117,0.12919315,I-MF,I-MF,0.48786929,0.46891487,0.45688225,0.19034503
1390,2126219,POP_CULTURE,0.15368592,0.12438535,0.10933262,0.0156253,0.15368592,I-MF,I-MF,0.58971141,0.59756845,0.60237932,0.27148901
1391,2126219,THEATER,0.13577982,0.10827883,0.09851117,0.01683038,0.13577982,I-MF,I-MF,0.6774579,0.68533992,0.68376343,0.32053894
1392,2126219,TRAVEL,0.15673152,0.14117018,0.12351502,0.02683927,0.15673152,I-MF,I-MF,0.67533207,0.6776224,0.67856069,0.24244427
1393,2174065,COMMUNICATIONS,0.10140689,0.07233703,0.05807062,0.00923011,0.10140689,I-MF,I-MF,0.53187639,0.53268307,0.53174151,0.40006064
1394,2174065,DIRECTIONS,0.08460224,0.06993328,0.06550035,0.01004929,0.08460224,I-MF,I-MF,0.52792079,0.51223803,0.49848794,0.21927616
1395,2174065,ANIMALS,0.10606461,0.07919978,0.05551754,0.00744048,0.10606461,I-MF,I-MF,0.49033502,0.47416103,0.46640666,0.20262793
1396,2176026,THEATER,0.06228898,0.07806859,0.05740187,0.01077995,0.07806859,I-MM,I-MM,0.35810209,0.36784465,0.3754156,0.23022279
1397,2176026,TRAVEL,0.07982559,0.09442857,0.08425121,0.01436739,0.09442857,I-MM,I-MM,0.27526973,0.26914424,0.27111559,0.08746171
1398,2176026,POP_CULTURE,0.14698239,0.14105686,0.11728427,0.02224106,0.14698239,I-MF,I-MF,0.63363429,0.63368759,0.6271473,0.24705685
1399,2185252,POP_CULTURE,0.12120043,0.16065897,0.12801314,0.02092925,0.16065897,I-MM,I-MM,0.57036341,0.57355679,0.57504401,0.3071571
1400,2185252,THEATER,0.08295664,0.08696703,0.11686767,0.01686143,0.11686767,I-SE,I-SE,0.43622118,0.45061735,0.46628089,0.23814131
1401,2185252,TRAVEL,0.10891663,0.11317051,0.14399199,0.01840489,0.14399199,I-SE,I-SE,0.58128917,0.5728785,0.57158518,0.21071203
1402,2213089,ANIMALS,0.05579052,0.0732591,0.03407582,0.00643291,0.0732591,I-MM,I-MM,0.40284834,0.40027279,0.38119161,0.17564449
1403,2213089,COMMUNICATIONS,0.06272785,0.09070858,0.0832679,0.01523571,0.09070858,I-MM,I-MM,0.46617258,0.47842737,0.47761417,0.24530813
1404,2213089,DIRECTIONS,0.05832945,0.07041233,0.04556437,0.0066789,0.07041233,I-MM,I-MM,0.45813089,0.47156684,0.47651277,0.20980461
1405,2224677,POP_CULTURE,0.14224728,0.12368793,0.11153147,0.01776588,0.14224728,I-MF,I-MF,0.67793121,0.67092257,0.66627537,0.30979982
1406,2224677,THEATER,0.13471855,0.10517011,0.08610659,0.01482671,0.13471855,I-MF,I-MF,0.6577953,0.6573961,0.65090928,0.32413726
1407,2224677,TRAVEL,0.14813911,0.12297658,0.10294358,0.01611857,0.14813911,I-MF,I-MF,0.5581483,0.54662633,0.52860464,0.19361306
1408,2269871,POP_CULTURE,0.11301632,0.07944437,0.06457204,0.01059278,0.11301632,I-MF,I-MF,0.53356434,0.51410564,0.49126901,0.19175295
1409,2269871,ANIMALS,0.14055535,0.10810263,0.0839066,0.01780735,0.14055535,I-MF,I-MF,0.55414403,0.53378283,0.51507302,0.21294279
1410,2269871,COMMUNICATIONS,0.1362153,0.09631549,0.07704611,0.01063833,0.1362153,I-MF,I-MF,0.61423271,0.5958948,0.57970923,0.23608427
1411,2293215,ANIMALS,0.10116794,0.13257591,0.09320097,0.02010731,0.13257591,I-MM,I-MM,0.40597806,0.4110683,0.3955251,0.15844682
1412,2293215,COMMUNICATIONS,0.06161301,0.07875981,0.05522684,0.01908313,0.07875981,I-MM,I-MM,0.36460687,0.37137153,0.35558379,0.14890262
1413,2293215,POP_CULTURE,0.05524702,0.08720473,0.05424215,0.00905324,0.08720473,I-MM,I-MM,0.3344856,0.34596816,0.3361688,0.13986244
1414,2312337,COMMUNICATIONS,0.07873255,0.08097323,0.05264929,0.0112615,0.08097323,I-MM,I-MM,0.35822216,0.35485459,0.34477804,0.13330424
1415,2312337,POP_CULTURE,0.05483702,0.04200851,0.0568561,0.013629,0.0568561,I-SE,I-SE,0.37389505,0.37899262,0.37643114,0.2813131
1416,2312337,ANIMALS,0.12427474,0.12927483,0.09102251,0.02749836,0.12927483,I-MM,I-MM,0.46846212,0.45834097,0.43664154,0.18964491
1417,2337570,TRAVEL,0.02658465,0.02697642,0.02600876,0.10115019,0.10115019,I-NE,I-NE,0.1916822,0.20684049,0.2216122,0.24414821
1418,2337570,POP_CULTURE,0.01215013,0.01140376,0.0171962,0.05920706,0.05920706,I-NE,I-NE,0.15102909,0.15979121,0.1614845,0.19181724
1419,2337570,THEATER,0.03494439,0.03933845,0.03521947,0.10966081,0.10966081,I-NE,I-NE,0.27797249,0.29439434,0.30157743,0.24754409
1420,2343766,ANIMALS,0.146515,0.12801673,0.10304754,0.01910416,0.146515,I-MF,I-MF,0.59650831,0.59976317,0.599191,0.29048324
1421,2343766,POP_CULTURE,0.10243492,0.11076211,0.06249162,0.01123042,0.11076211,I-MM,I-MM,0.53926185,0.54403312,0.54111862,0.24495725
1422,2343766,COMMUNICATIONS,0.07475497,0.07106928,0.1112483,0.01319314,0.1112483,I-SE,I-SE,0.47285529,0.479779,0.49497035,0.2479431
1423,2346694,ANIMALS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
1424,2346694,COMMUNICATIONS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
1425,2346694,POP_CULTURE,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
1426,2355078,DIRECTIONS,0.07393658,0.07556574,0.0970602,0.00748102,0.0970602,I-SE,I-SE,0.55915401,0.54281642,0.53417618,0.21332721
1427,2355078,ANIMALS,0.07404254,0.07909377,0.04421395,0.00434606,0.07909377,I-MM,I-MM,0.4312271,0.4322932,0.41350414,0.15519119
1428,2355078,COMMUNICATIONS,0.07429801,0.07671984,0.05090307,0.00780111,0.07671984,I-MM,I-MM,0.42325445,0.42263535,0.40419317,0.15864432
1429,2398147,ANIMALS,0.04266604,0.04887463,0.02255655,0.0020199,0.04887463,I-MM,I-MM,0.28517454,0.2941213,0.30138393,0.14031357
1430,2398147,COMMUNICATIONS,0.05948122,0.06916625,0.02862206,0.00716347,0.06916625,I-MM,I-MM,0.31517225,0.32006529,0.31425753,0.17125865
1431,2398147,POP_CULTURE,0.06329009,0.05903028,0.07142304,0.02577786,0.07142304,I-SE,I-SE,0.34899218,0.35714446,0.36684106,0.20826559
1432,2409599,ANIMALS,0.05170656,0.06483195,0.04129111,0.00921767,0.06483195,I-MM,I-MM,0.32253461,0.31123302,0.29635823,0.11859193
1433,2409599,COMMUNICATIONS,0.0469692,0.05649782,0.02732589,0.00717421,0.05649782,I-MM,I-MM,0.35805609,0.35337288,0.35153285,0.15301747
1434,2409599,POP_CULTURE,0.05361195,0.06439579,0.04657586,0.007443,0.06439579,I-MM,I-MM,0.41558473,0.41772536,0.43021673,0.17656197
1435,2412994,POP_CULTURE,0.03758403,0.04839218,0.06050434,0.01060726,0.06050434,I-SE,I-SE,0.27021859,0.26611979,0.26960446,0.0958207
1436,2412994,COMMUNICATIONS,0.04914366,0.06063612,0.07322279,0.01158179,0.07322279,I-SE,I-SE,0.25580845,0.27194585,0.28194388,0.12498885
1437,2412994,ANIMALS,0.03319477,0.03692889,0.04786958,0.00488059,0.04786958,I-SE,I-SE,0.18012598,0.19554379,0.2143293,0.09086932
