no,testId,topic,distIMF,distIMM,distISE,distINE,expected
36,1386776,Questions ,0.024069621389821994,0.02612529271715955,0.023147985349666937,0.010160414642367593,I-MM
37,1398193,Favorite Class,0.07582610665027627,0.08466948521285533,0.07922766039712939,0.04645293681479105,I-MM
38,1398193,School Improvement,0.10170844261061937,0.11498864497225252,0.10776867199448122,0.0667875968995213,I-MM
39,1398193,Questions ,0.01754118264593582,0.01945368295332297,0.017943446428508585,0.005993249939402126,I-SE
40,1398952,Favorite Class,0.06381110639286763,0.0656671771298954,0.07208080351548678,0.0518711313414505,I-SE
41,1398952,School Improvement,0.036512583980083876,0.0341294062008393,0.03447883503543368,0.033339973382061565,I-NE
42,1398952,Questions ,0.07794610577828377,0.08260716080211597,0.08450079204192784,0.04489853814299671,I-SE
43,1402196,Favorite Class,0.08020830082989411,0.0883312226200859,0.0889426334754312,0.054076231774034936,I-SE
44,1402196,School Improvement,0.09548091059916025,0.10319023986945712,0.10312596899768704,0.060711620517830536,I-MM
45,1402196,Questions ,0.0811182885796907,0.09569755588860772,0.09347252097393935,0.04482053304673476,I-MM
46,1407581,Favorite Class,0.11627640724384639,0.14237988291398757,0.13349981826982998,0.08175710043020397,I-MM
47,1407581,School Improvement,0.09528959557069959,0.11565409182678976,0.11889585536114543,0.08674617011347886,I-MM
48,1407581,Questions ,0.07300374553603223,0.08159027689251752,0.07137209786785653,0.02912205021377253,I-MM
49,1411262,Favorite Class,0.14314710042860232,0.15928663304587756,0.1490912704836379,0.09507171639509523,I-MF
50,1411262,School Improvement,0.13320216646247005,0.14252713780890142,0.1302452316503471,0.07869315120285589,I-MF
51,1411262,Questions ,0.10135629742818938,0.10452524990915586,0.0934545384234012,0.04089345864027781,I-MF
52,1412032,Favorite Class,0.0892899498640525,0.11150772457367801,0.11532576782410185,0.074516170561834,I-MM
53,1412032,School Improvement,0.10883770095443962,0.12723289862664075,0.12942862952329204,0.07902398318002794,I-MM
54,1412032,Questions ,0.07745060815545031,0.09689931173509589,0.09773488806816677,0.05190704598429,I-MM
55,1412516,Favorite Class,0.09521836615461907,0.11192033779165636,0.10442168761634632,0.05995428390181768,I-MF
56,1412516,School Improvement,0.10449933874324308,0.11392176810028326,0.10997732170065888,0.07595321098539873,I-MF
57,1412516,Questions ,0.046619347874320795,0.052799692743224186,0.05378783253347918,0.029326224357764163,I-MM
58,1412607,Favorite Class,0.08134667967663882,0.07909562230452002,0.07655787783918329,0.0516006623625857,I-MF
59,1412607,School Improvement,0.14178605138416972,0.12687888587860438,0.1187550960617145,0.07267310474380562,I-MF
60,1412607,Questions ,0.11691942765859249,0.10924445022180292,0.100695256068011,0.054403923658809895,I-MF
61,1412721,Favorite Class,0.10770508217205409,0.1218772324753354,0.09997932091830852,0.056992251096809235,I-MM
62,1412721,School Improvement,0.05133453865721825,0.05668668317429693,0.056946949109384075,0.042164831446332325,I-MM
63,1412721,Questions ,0.07884454434702798,0.08529193307764163,0.08479748503892505,0.04461212782425956,I-MM
64,1412730,Favorite Class,0.1306367664253958,0.14145050770098233,0.12293093017604434,0.06562528014971572,I-MF
