distIMF,distIMM,distISE,distINE,distIMF-p4,distIMM-p4,distISE-p4,distINE-p4,label
0.084286516,0.075566612,0.065659273,0.039550345,0.532581818,0.526875735,0.529681345,0.428520157,I-MM
0.059054316,0.06443269,0.061275512,0.03824625,0.498921502,0.496294617,0.480381225,0.334225203,I-MM
0.053293866,0.054469604,0.055339246,0.036382261,0.345224556,0.363787088,0.365065985,0.286805485,I-SE
0.053293866,0.054469604,0.055339246,0.036382261,0.345224556,0.363787088,0.365065985,0.286805485,I-MM
0.059054316,0.06443269,0.061275512,0.03824625,0.498921502,0.496294617,0.480381225,0.334225203,I-MM
0.084286516,0.075566612,0.065659273,0.039550345,0.532581818,0.526875735,0.529681345,0.428520157,I-MM
0.075991952,0.060881179,0.055136543,0.043423572,0.504890547,0.495317011,0.498211068,0.430127749,I-MM
0.052649556,0.044118081,0.038725208,0.022331671,0.296213265,0.278518434,0.272512577,0.203600901,I-MM
0.05820229,0.048299473,0.049716206,0.031702744,0.252907983,0.254094749,0.258173991,0.223746321,I-SE
0.05820229,0.048299473,0.049716206,0.031702744,0.252907983,0.254094749,0.258173991,0.223746321,I-MM
0.052649556,0.044118081,0.038725208,0.022331671,0.296213265,0.278518434,0.272512577,0.203600901,I-MM
0.075991952,0.060881179,0.055136543,0.043423572,0.504890547,0.495317011,0.498211068,0.430127749,I-MM
0.054211814,0.062436525,0.070439855,0.056423816,0.269107694,0.276875237,0.296893511,0.29838408,I-NE
0.054211814,0.062436525,0.070439855,0.056423816,0.269107694,0.276875237,0.296893511,0.29838408,I-MF
0.08996015,0.065200742,0.059290159,0.03334952,0.511757498,0.507826793,0.510301012,0.492764772,I-MF
0.075951273,0.060493813,0.063588697,0.034712647,0.499138507,0.481767336,0.478731165,0.357012399,I-MF
0.092932925,0.063838017,0.055739318,0.034718785,0.458862883,0.431167882,0.434799194,0.340436866,I-MF
0.092932925,0.063838017,0.055739318,0.034718785,0.458862883,0.431167882,0.434799194,0.340436866,I-MF
0.075951273,0.060493813,0.063588697,0.034712647,0.499138507,0.481767336,0.478731165,0.357012399,I-MF
0.08996015,0.065200742,0.059290159,0.03334952,0.511757498,0.507826793,0.510301012,0.492764772,I-MF
0.052922955,0.048640421,0.051213132,0.039135132,0.351391189,0.352239523,0.364133036,0.328825396,I-MM
0.060917696,0.078698447,0.08452494,0.047951596,0.245818394,0.249914778,0.245932969,0.172217096,I-MM
0.126199976,0.120223047,0.120491701,0.074020623,0.614864723,0.598780141,0.592838476,0.425642806,I-MF
0.126199976,0.120223047,0.120491701,0.074020623,0.614864723,0.598780141,0.592838476,0.425642806,I-MF
0.060917696,0.078698447,0.08452494,0.047951596,0.245818394,0.249914778,0.245932969,0.172217096,I-MM
0.052922955,0.048640421,0.051213132,0.039135132,0.351391189,0.352239523,0.364133036,0.328825396,I-MM
0.101623982,0.120320434,0.124481277,0.075411831,0.542420171,0.535372995,0.536151132,0.433636177,I-MM
0.070379121,0.073905323,0.085704154,0.048661376,0.408183936,0.422095441,0.431672102,0.348548628,I-SE
0.08699326,0.089042969,0.10530075,0.059748956,0.558139567,0.534621215,0.519426061,0.356143137,I-SE
0.08699326,0.089042969,0.10530075,0.059748956,0.558139567,0.534621215,0.519426061,0.356143137,I-SE
0.070379121,0.073905323,0.085704154,0.048661376,0.408183936,0.422095441,0.431672102,0.348548628,I-SE
0.101623982,0.120320434,0.124481277,0.075411831,0.542420171,0.535372995,0.536151132,0.433636177,I-MM
0.04287416,0.048938143,0.057124061,0.043492361,0.33206877,0.347031434,0.352336689,0.276323986,I-NE
0.045315283,0.045922754,0.051673224,0.035738074,0.395499202,0.388958467,0.383401572,0.268023844,I-NE
0.02947367,0.034712089,0.037382456,0.055564016,0.234151615,0.263212824,0.286463712,0.307846636,I-NE
0.02947367,0.034712089,0.037382456,0.055564016,0.234151615,0.263212824,0.286463712,0.307846636,I-NE
0.045315283,0.045922754,0.051673224,0.035738074,0.395499202,0.388958467,0.383401572,0.268023844,I-SE
0.04287416,0.048938143,0.057124061,0.043492361,0.33206877,0.347031434,0.352336689,0.276323986,I-SE
0.146856856,0.118458764,0.115254877,0.067964584,0.75487546,0.734595857,0.702966512,0.531849741,I-MF
0.104438561,0.07476182,0.067244207,0.038840511,0.542116527,0.514877496,0.514339917,0.40813257,I-MF
0.106146266,0.075927901,0.06940853,0.041512863,0.592069117,0.610668101,0.598467724,0.535543809,I-MF
0.106146266,0.075927901,0.06940853,0.041512863,0.592069117,0.610668101,0.598467724,0.535543809,I-MF
0.104438561,0.07476182,0.067244207,0.038840511,0.542116527,0.514877496,0.514339917,0.40813257,I-MF
0.146856856,0.118458764,0.115254877,0.067964584,0.75487546,0.734595857,0.702966512,0.531849741,I-MF
0.136770908,0.098357775,0.084703145,0.050831658,0.597731986,0.569475985,0.556335885,0.411698038,I-MF
0.131440067,0.113068597,0.110953964,0.068344054,0.647491259,0.614156068,0.606265836,0.459564296,I-MF
0.116269944,0.100182851,0.100426402,0.05556027,0.639499637,0.612466429,0.612492566,0.485659342,I-MM
0.116269944,0.100182851,0.100426402,0.05556027,0.639499637,0.612466429,0.612492566,0.485659342,I-MF
0.131440067,0.113068597,0.110953964,0.068344054,0.647491259,0.614156068,0.606265836,0.459564296,I-MF
0.136770908,0.098357775,0.084703145,0.050831658,0.597731986,0.569475985,0.556335885,0.411698038,I-MF
0.098918443,0.118497957,0.1196953,0.07116084,0.398480834,0.418959008,0.424639539,0.339439253,I-MF
0.05733328,0.0575797,0.064398658,0.046356766,0.306601732,0.301409581,0.310741147,0.263418909,I-SE
0.042784552,0.044402985,0.04834449,0.03170816,0.314073943,0.305202239,0.314329617,0.281820392,I-MF
0.042784552,0.044402985,0.04834449,0.03170816,0.314073943,0.305202239,0.314329617,0.281820392,I-MM
0.05733328,0.0575797,0.064398658,0.046356766,0.306601732,0.301409581,0.310741147,0.263418909,I-MM
0.098918443,0.118497957,0.1196953,0.07116084,0.398480834,0.418959008,0.424639539,0.339439253,I-MF
0.053900784,0.049923002,0.041522348,0.02084162,0.391769444,0.388539893,0.385926382,0.286160759,I-MM
0.062950696,0.072917539,0.071128229,0.041026009,0.468866944,0.477168999,0.481948906,0.371811359,I-MM
0.050394272,0.047113682,0.045467543,0.025589646,0.422536399,0.430333163,0.420907592,0.342923746,I-MM
0.050394272,0.047113682,0.045467543,0.025589646,0.422536399,0.430333163,0.420907592,0.342923746,I-MM
0.062950696,0.072917539,0.071128229,0.041026009,0.468866944,0.477168999,0.481948906,0.371811359,I-MM
0.053900784,0.049923002,0.041522348,0.02084162,0.391769444,0.388539893,0.385926382,0.286160759,I-MM
0.116167279,0.106833901,0.107868571,0.064734575,0.644774966,0.626244235,0.622600754,0.495351715,I-MF
0.108845218,0.088793233,0.091324621,0.054084873,0.614950241,0.596177659,0.600518107,0.491348656,I-MF
0.110892886,0.099867579,0.102544408,0.060271063,0.524539503,0.504072145,0.492395659,0.352145468,I-MF
0.110892886,0.099867579,0.102544408,0.060271063,0.524539503,0.504072145,0.492395659,0.352145468,I-MF
0.108845218,0.088793233,0.091324621,0.054084873,0.614950241,0.596177659,0.600518107,0.491348656,I-MF
0.116167279,0.106833901,0.107868571,0.064734575,0.644774966,0.626244235,0.622600754,0.495351715,I-MF
0.041076023,0.03886041,0.042722092,0.026883087,0.248062678,0.242785536,0.251185999,0.213605703,I-MM
0.020405407,0.019566367,0.024456377,0.023729398,0.18823465,0.212838624,0.235544224,0.248982601,I-NE
0.031588633,0.027153195,0.027030732,0.024169686,0.124830126,0.110827063,0.111093315,0.088093701,I-NE
0.031588633,0.027153195,0.027030732,0.024169686,0.124830126,0.110827063,0.111093315,0.088093701,I-NE
0.020405407,0.019566367,0.024456377,0.023729398,0.18823465,0.212838624,0.235544224,0.248982601,I-SE
0.041076023,0.03886041,0.042722092,0.026883087,0.248062678,0.242785536,0.251185999,0.213605703,I-SE
0.096300574,0.071617685,0.067953083,0.03877214,0.506546188,0.471888739,0.461874689,0.334981025,I-MF
0.110291938,0.091885206,0.089932562,0.056127956,0.514381492,0.503311541,0.49100692,0.368257704,I-MF
0.122528297,0.095341811,0.083393737,0.044997255,0.582699803,0.542918747,0.543448074,0.417579403,I-MF
0.122528297,0.095341811,0.083393737,0.044997255,0.582699803,0.542918747,0.543448074,0.417579403,I-MF
0.110291938,0.091885206,0.089932562,0.056127956,0.514381492,0.503311541,0.49100692,0.368257704,I-MF
0.096300574,0.071617685,0.067953083,0.03877214,0.506546188,0.471888739,0.461874689,0.334981025,I-MF
0.052756325,0.041063393,0.044761633,0.022488832,0.280742245,0.280313584,0.275395308,0.192824979,I-SE
0.025026757,0.028126296,0.028641045,0.026449548,0.179848817,0.192837084,0.182896214,0.136991608,I-NE
0.060009929,0.044006306,0.038247902,0.033556608,0.466255278,0.437688232,0.431450987,0.319979897,I-NE
0.060009929,0.044006306,0.038247902,0.033556608,0.466255278,0.437688232,0.431450987,0.319979897,I-NE
0.025026757,0.028126296,0.028641045,0.026449548,0.179848817,0.192837084,0.182896214,0.136991608,I-NE
0.052756325,0.041063393,0.044761633,0.022488832,0.280742245,0.280313584,0.275395308,0.192824979,I-SE
0.071789008,0.079992492,0.078506986,0.058858472,0.478972076,0.485315377,0.500569817,0.484996544,I-MM
0.054917235,0.057302892,0.058508034,0.037591802,0.384602035,0.397846066,0.391014261,0.332061943,I-MM
0.067210017,0.074377084,0.074143792,0.045438913,0.401975966,0.416082128,0.420654365,0.371592958,I-MM
0.067210017,0.074377084,0.074143792,0.045438913,0.401975966,0.416082128,0.420654365,0.371592958,I-MM
0.054917235,0.057302892,0.058508034,0.037591802,0.384602035,0.397846066,0.391014261,0.332061943,I-SE
0.071789008,0.079992492,0.078506986,0.058858472,0.478972076,0.485315377,0.500569817,0.484996544,I-MM
0.047000108,0.038815089,0.037925707,0.017314241,0.304736312,0.320362563,0.316273483,0.226234932,I-SE
0.035068268,0.036936998,0.040688976,0.027949807,0.248617556,0.244747059,0.241705212,0.170134831,I-SE
0.045600425,0.033603665,0.032895863,0.018703767,0.226798243,0.220626576,0.21466565,0.15112176,I-SE
0.045600425,0.033603665,0.032895863,0.018703767,0.226798243,0.220626576,0.21466565,0.15112176,I-SE
0.035068268,0.036936998,0.040688976,0.027949807,0.248617556,0.244747059,0.241705212,0.170134831,I-MM
0.047000108,0.038815089,0.037925707,0.017314241,0.304736312,0.320362563,0.316273483,0.226234932,I-SE
0.101500275,0.104693496,0.104235629,0.060405996,0.559183967,0.553978369,0.552870501,0.447315367,I-MM
0.061645213,0.0669132,0.082575697,0.055280976,0.310139387,0.361734904,0.370267271,0.54908537,I-SE
0.052237687,0.059591985,0.070601825,0.041256156,0.389699668,0.386606811,0.376509751,0.272756651,I-SE
0.052237687,0.059591985,0.070601825,0.041256156,0.389699668,0.386606811,0.376509751,0.272756651,I-SE
0.061645213,0.0669132,0.082575697,0.055280976,0.310139387,0.361734904,0.370267271,0.54908537,I-SE
0.101500275,0.104693496,0.104235629,0.060405996,0.559183967,0.553978369,0.552870501,0.447315367,I-SE
0.067174748,0.08053729,0.079150814,0.052121486,0.409748956,0.421071634,0.413354645,0.309143227,I-MM
0.101018951,0.118463474,0.113920422,0.070348705,0.485339621,0.48991962,0.483574923,0.360270948,I-MM
0.070016927,0.074850423,0.076076096,0.045032319,0.517210757,0.507887301,0.502489164,0.361287572,I-SE
0.070016927,0.074850423,0.076076096,0.045032319,0.517210757,0.507887301,0.502489164,0.361287572,I-MM
0.101018951,0.118463474,0.113920422,0.070348705,0.485339621,0.48991962,0.483574923,0.360270948,I-MM
0.067174748,0.08053729,0.079150814,0.052121486,0.409748956,0.421071634,0.413354645,0.309143227,I-MM
0.082361654,0.0903432,0.094860642,0.059496113,0.387006832,0.387577322,0.383010903,0.279440341,I-MM
0.057647947,0.058621981,0.056875342,0.034919942,0.352180311,0.34356622,0.342868818,0.252261635,I-MM
0.051715888,0.065048291,0.055882297,0.030383856,0.339924235,0.352314751,0.349468563,0.246817418,I-MM
0.051715888,0.065048291,0.055882297,0.030383856,0.339924235,0.352314751,0.349468563,0.246817418,I-MM
0.057647947,0.058621981,0.056875342,0.034919942,0.352180311,0.34356622,0.342868818,0.252261635,I-MM
0.082361654,0.0903432,0.094860642,0.059496113,0.387006832,0.387577322,0.383010903,0.279440341,I-MM
0.023938669,0.023845328,0.027356248,0.037103005,0.136004333,0.140914644,0.15237471,0.167776077,I-NE
0.078971941,0.060331036,0.060572789,0.062969952,0.077929456,0.086946046,0.095354302,0.115217151,I-NE
0.032413512,0.026602865,0.030236144,0.023118776,0.30472819,0.291154836,0.290033378,0.200853586,I-SE
0.032413512,0.026602865,0.030236144,0.023118776,0.30472819,0.291154836,0.290033378,0.200853586,I-NE
0.078971941,0.060331036,0.060572789,0.062969952,0.077929456,0.086946046,0.095354302,0.115217151,I-NE
0.023938669,0.023845328,0.027356248,0.037103005,0.136004333,0.140914644,0.15237471,0.167776077,I-NE
0.069654977,0.057493374,0.063751318,0.034053643,0.425401422,0.413874021,0.409758739,0.296325274,I-SE
0.056547993,0.049471136,0.054336285,0.031431678,0.41660441,0.400331558,0.402262312,0.320103863,I-MM
0.054207713,0.04692667,0.055866832,0.037454733,0.302511971,0.282076189,0.283344995,0.218452867,I-SE
0.054207713,0.04692667,0.055866832,0.037454733,0.302511971,0.282076189,0.283344995,0.218452867,I-SE
0.056547993,0.049471136,0.054336285,0.031431678,0.41660441,0.400331558,0.402262312,0.320103863,I-SE
0.069654977,0.057493374,0.063751318,0.034053643,0.425401422,0.413874021,0.409758739,0.296325274,I-SE
0.066416872,0.058968676,0.053715462,0.039109513,0.270840263,0.260886574,0.265426073,0.214354513,I-MM
0.045913534,0.037321699,0.040732857,0.036968003,0.30604325,0.297263608,0.310805903,0.361632813,I-SE
0.099858414,0.095973616,0.096452099,0.072136342,0.416738025,0.418506904,0.386770138,0.303888548,I-MM
0.099858414,0.095973616,0.096452099,0.072136342,0.416738025,0.418506904,0.386770138,0.303888548,I-MM
0.045913534,0.037321699,0.040732857,0.036968003,0.30604325,0.297263608,0.310805903,0.361632813,I-SE
0.066416872,0.058968676,0.053715462,0.039109513,0.270840263,0.260886574,0.265426073,0.214354513,I-MM
0.083143425,0.068820673,0.070544705,0.040893151,0.425598089,0.402549353,0.404030834,0.341239103,I-MF
0.079662319,0.067079583,0.063513881,0.036619759,0.557526483,0.530445233,0.520666733,0.377987279,I-MF
0.097479072,0.071695944,0.063639822,0.03375834,0.445522624,0.417944263,0.4107061,0.313716424,I-MF
0.039082338,0.041283714,0.047121787,0.046346605,0.305371121,0.331740453,0.349348453,0.264012214,I-NE
0.038207307,0.034227337,0.036560799,0.022056542,0.318306744,0.312618412,0.318400644,0.23132654,I-SE
0.04031279,0.044174812,0.048665932,0.043357442,0.131136,0.150071899,0.149325017,0.144400569,I-NE
0.04031279,0.044174812,0.048665932,0.043357442,0.131136,0.150071899,0.149325017,0.144400569,I-SE
0.038207307,0.034227337,0.036560799,0.022056542,0.318306744,0.312618412,0.318400644,0.23132654,I-SE
0.039082338,0.041283714,0.047121787,0.046346605,0.305371121,0.331740453,0.349348453,0.264012214,I-NE
0.026277263,0.032642564,0.03618083,0.044926421,0.19804658,0.222192748,0.245231751,0.280137081,I-NE
0.01464079,0.020148283,0.024571351,0.026162841,0.156337634,0.169976823,0.188924801,0.268794772,I-NE
0.039133881,0.049769396,0.052086962,0.053524688,0.290342183,0.318227632,0.334937365,0.314102914,I-NE
0.039133881,0.049769396,0.052086962,0.053524688,0.290342183,0.318227632,0.334937365,0.314102914,I-NE
0.01464079,0.020148283,0.024571351,0.026162841,0.156337634,0.169976823,0.188924801,0.268794772,I-NE
0.026277263,0.032642564,0.03618083,0.044926421,0.19804658,0.222192748,0.245231751,0.280137081,I-NE
0.113437222,0.102636862,0.104528446,0.062878161,0.567141146,0.565543491,0.563441056,0.439760122,I-MF
0.089387059,0.072632609,0.05915704,0.036600194,0.506351554,0.503612901,0.501251699,0.396207371,I-MM
0.062873157,0.065608126,0.080532043,0.040980473,0.440791901,0.441927124,0.448439116,0.370570339,I-SE
0.062873157,0.065608126,0.080532043,0.040980473,0.440791901,0.441927124,0.448439116,0.370570339,I-SE
0.089387059,0.072632609,0.05915704,0.036600194,0.506351554,0.503612901,0.501251699,0.396207371,I-MM
0.113437222,0.102636862,0.104528446,0.062878161,0.567141146,0.565543491,0.563441056,0.439760122,I-MF
0.070538349,0.060936641,0.066355378,0.028324784,0.531857827,0.514016694,0.505514853,0.357861403,I-SE
0.081017367,0.065649096,0.047188968,0.025512059,0.415099494,0.39225928,0.388879365,0.278527457,I-MM
0.070862061,0.05853035,0.05078547,0.027874669,0.398160415,0.376331271,0.372293212,0.269315415,I-MM
0.070862061,0.05853035,0.05078547,0.027874669,0.398160415,0.376331271,0.372293212,0.269315415,I-MM
0.081017367,0.065649096,0.047188968,0.025512059,0.415099494,0.39225928,0.388879365,0.278527457,I-MM
0.070538349,0.060936641,0.066355378,0.028324784,0.531857827,0.514016694,0.505514853,0.357861403,I-SE
0.100904756,0.071313421,0.060793419,0.035549618,0.524104568,0.508061645,0.499390848,0.388374032,I-MF
0.089719184,0.069728751,0.065850656,0.04309094,0.574678266,0.564147753,0.567774323,0.477780267,I-MF
0.098572275,0.070160047,0.070683167,0.03645175,0.589268632,0.546782104,0.541903955,0.461091049,I-MF
0.085269543,0.090800353,0.089884687,0.056625422,0.410409447,0.420150916,0.423634888,0.329223339,I-MM
0.06920594,0.079086855,0.069124698,0.086888981,0.437475203,0.457247419,0.467574935,0.438270433,I-MM
0.110607018,0.138257774,0.127459253,0.120504007,0.466372474,0.486341569,0.489957816,0.413378074,I-MM
0.110607018,0.138257774,0.127459253,0.120504007,0.466372474,0.486341569,0.489957816,0.413378074,I-MM
0.06920594,0.079086855,0.069124698,0.086888981,0.437475203,0.457247419,0.467574935,0.438270433,I-MM
0.085269543,0.090800353,0.089884687,0.056625422,0.410409447,0.420150916,0.423634888,0.329223339,I-SE
0.099403976,0.106758189,0.115058574,0.068760491,0.538630588,0.530417027,0.524653648,0.411306712,I-SE
0.109262011,0.114584779,0.129626933,0.076633551,0.513067757,0.525274555,0.52965058,0.43216933,I-SE
0.092432292,0.086257433,0.096868124,0.063093367,0.436146271,0.41156042,0.413475739,0.319452357,I-SE
0.092432292,0.086257433,0.096868124,0.063093367,0.436146271,0.41156042,0.413475739,0.319452357,I-SE
0.109262011,0.114584779,0.129626933,0.076633551,0.513067757,0.525274555,0.52965058,0.43216933,I-SE
0.099403976,0.106758189,0.115058574,0.068760491,0.538630588,0.530417027,0.524653648,0.411306712,I-MM
0.036143067,0.029273378,0.022760852,0.012729188,0.248099987,0.264795625,0.27316581,0.24418361,I-MM
0.051986778,0.040870868,0.030968143,0.0210656,0.280509055,0.288273696,0.294579803,0.245834595,I-MM
0.053496423,0.04629224,0.054089415,0.057942053,0.305001308,0.322096638,0.3289287,0.325762657,I-SE
0.053496423,0.04629224,0.054089415,0.057942053,0.305001308,0.322096638,0.3289287,0.325762657,I-SE
0.051986778,0.040870868,0.030968143,0.0210656,0.280509055,0.288273696,0.294579803,0.245834595,I-MM
0.036143067,0.029273378,0.022760852,0.012729188,0.248099987,0.264795625,0.27316581,0.24418361,I-MM
0.106396281,0.115646359,0.119158814,0.072093886,0.535490524,0.523054183,0.520635157,0.396247309,I-MM
0.137522264,0.122591094,0.117345763,0.05882344,0.642891402,0.616717451,0.608661572,0.455280676,I-MM
0.111488861,0.111282285,0.118513483,0.070930986,0.57231699,0.569356683,0.582394923,0.546081866,I-MM
0.111488861,0.111282285,0.118513483,0.070930986,0.57231699,0.569356683,0.582394923,0.546081866,I-MF
0.137522264,0.122591094,0.117345763,0.05882344,0.642891402,0.616717451,0.608661572,0.455280676,I-SE
0.106396281,0.115646359,0.119158814,0.072093886,0.535490524,0.523054183,0.520635157,0.396247309,I-MM
0.047840713,0.049797,0.047230071,0.031042182,0.28566371,0.267635268,0.260388266,0.186041803,I-MM
0.043236751,0.041190409,0.03363891,0.021695679,0.351699556,0.34763525,0.354953073,0.276551327,I-MM
0.050905722,0.05194807,0.048711189,0.035519107,0.415369023,0.428954335,0.421524641,0.335184211,I-MM
0.050905722,0.05194807,0.048711189,0.035519107,0.415369023,0.428954335,0.421524641,0.335184211,I-MM
0.043236751,0.041190409,0.03363891,0.021695679,0.351699556,0.34763525,0.354953073,0.276551327,I-MM
0.047840713,0.049797,0.047230071,0.031042182,0.28566371,0.267635268,0.260388266,0.186041803,I-MM
0.03691342,0.041944717,0.046229196,0.027801305,0.264325014,0.264310084,0.26198651,0.177704058,I-SE
0.044685929,0.051975285,0.056622108,0.033490748,0.251631375,0.273517506,0.278990871,0.222664503,I-SE
0.027690583,0.030368071,0.034065018,0.020729109,0.194875206,0.225080146,0.233108741,0.188355755,I-SE
0.027690583,0.030368071,0.034065018,0.020729109,0.194875206,0.225080146,0.233108741,0.188355755,I-SE
0.044685929,0.051975285,0.056622108,0.033490748,0.251631375,0.273517506,0.278990871,0.222664503,I-SE
0.03691342,0.041944717,0.046229196,0.027801305,0.264325014,0.264310084,0.26198651,0.177704058,I-SE
0.074272425,0.053114806,0.047402135,0.029040227,0.448339746,0.45510731,0.472502615,0.431003873,I-MF
0.081486995,0.067651712,0.065249851,0.041365686,0.4940308,0.498911102,0.50056384,0.383691108,I-MF
0.0775691,0.059734801,0.058753873,0.035628967,0.520404843,0.501912487,0.509081077,0.392017427,I-MF
0.0775691,0.059734801,0.058753873,0.035628967,0.520404843,0.501912487,0.509081077,0.392017427,I-MF
0.081486995,0.067651712,0.065249851,0.041365686,0.4940308,0.498911102,0.50056384,0.383691108,I-MF
0.074272425,0.053114806,0.047402135,0.029040227,0.448339746,0.45510731,0.472502615,0.431003873,I-MF
0.146433744,0.123613261,0.110798964,0.060360987,0.631769069,0.59571856,0.586991493,0.44209924,I-MF
0.129714139,0.091005792,0.083150286,0.045366267,0.652632128,0.600112206,0.580686992,0.41792956,I-MF
0.116088605,0.092531798,0.08751927,0.054502611,0.543241518,0.520174638,0.505561324,0.36580389,I-MF
0.116088605,0.092531798,0.08751927,0.054502611,0.543241518,0.520174638,0.505561324,0.36580389,I-MF
0.129714139,0.091005792,0.083150286,0.045366267,0.652632128,0.600112206,0.580686992,0.41792956,I-MF
0.146433744,0.123613261,0.110798964,0.060360987,0.631769069,0.59571856,0.586991493,0.44209924,I-MF
0.083418362,0.062381675,0.0542308,0.030287905,0.558157723,0.531965771,0.522220091,0.373591309,I-MF
0.079415125,0.061410741,0.056434216,0.031787757,0.527234309,0.496810522,0.488984376,0.353380955,I-MF
0.091715524,0.073112918,0.066955979,0.037953721,0.472692878,0.462477068,0.450987161,0.325681804,I-MF
0.091715524,0.073112918,0.066955979,0.037953721,0.472692878,0.462477068,0.450987161,0.325681804,I-MF
0.079415125,0.061410741,0.056434216,0.031787757,0.527234309,0.496810522,0.488984376,0.353380955,I-MF
0.083418362,0.062381675,0.0542308,0.030287905,0.558157723,0.531965771,0.522220091,0.373591309,I-MF
0.079044421,0.072342187,0.065892116,0.041297498,0.28744593,0.283723777,0.293403013,0.246635863,I-MM
0.065408421,0.069347149,0.070958478,0.048831441,0.294905584,0.305202685,0.307110634,0.244185436,I-MM
0.05781653,0.05560471,0.047056855,0.028021048,0.323376339,0.328085243,0.330451664,0.274898292,I-MM
0.05781653,0.05560471,0.047056855,0.028021048,0.323376339,0.328085243,0.330451664,0.274898292,I-MM
0.065408421,0.069347149,0.070958478,0.048831441,0.294905584,0.305202685,0.307110634,0.244185436,I-MM
0.079044421,0.072342187,0.065892116,0.041297498,0.28744593,0.283723777,0.293403013,0.246635863,I-SE
0.074146837,0.062400282,0.056726517,0.034821109,0.32410343,0.313467757,0.311918629,0.243003707,I-MM
0.080765555,0.081606285,0.071127391,0.041781198,0.301241488,0.290115104,0.289084803,0.233036295,I-MM
0.079216583,0.069787281,0.064397683,0.039454085,0.386610232,0.384797946,0.384002785,0.327584938,I-MF
0.079216583,0.069787281,0.064397683,0.039454085,0.386610232,0.384797946,0.384002785,0.327584938,I-MF
0.080765555,0.081606285,0.071127391,0.041781198,0.301241488,0.290115104,0.289084803,0.233036295,I-MM
0.074146837,0.062400282,0.056726517,0.034821109,0.32410343,0.313467757,0.311918629,0.243003707,I-MM
0.133505185,0.128394875,0.120938062,0.069577353,0.472770657,0.460025425,0.447701277,0.321570078,I-MF
0.130964782,0.121054977,0.128126643,0.080066764,0.606384822,0.576333551,0.572309403,0.421201863,I-MF
0.067897654,0.050004266,0.048397989,0.028607164,0.435814367,0.423144159,0.421964799,0.317199518,I-MF
0.067897654,0.050004266,0.048397989,0.028607164,0.435814367,0.423144159,0.421964799,0.317199518,I-MF
0.130964782,0.121054977,0.128126643,0.080066764,0.606384822,0.576333551,0.572309403,0.421201863,I-MF
0.133505185,0.128394875,0.120938062,0.069577353,0.472770657,0.460025425,0.447701277,0.321570078,I-MF
0.125127084,0.095206355,0.094115502,0.056783926,0.421815404,0.385527007,0.373039425,0.274112978,I-MF
0.112728541,0.09706129,0.088406445,0.063691371,0.434101394,0.398812768,0.38354781,0.269984451,I-NE
0.084468371,0.077895928,0.07354177,0.042167571,0.336239418,0.312067759,0.304959214,0.223977425,I-MF
0.084468371,0.077895928,0.07354177,0.042167571,0.336239418,0.312067759,0.304959214,0.223977425,I-MM
0.112728541,0.09706129,0.088406445,0.063691371,0.434101394,0.398812768,0.38354781,0.269984451,I-MM
0.125127084,0.095206355,0.094115502,0.056783926,0.421815404,0.385527007,0.373039425,0.274112978,I-MF
0.081404483,0.087317482,0.086329422,0.055799429,0.365140503,0.37352097,0.375902491,0.293372176,I-MM
0.035393078,0.031695095,0.038132944,0.035383609,0.17757332,0.198654771,0.207816928,0.215758098,I-SE
0.035393078,0.031695095,0.038132944,0.035383609,0.17757332,0.198654771,0.207816928,0.215758098,I-SE
0.081404483,0.087317482,0.086329422,0.055799429,0.365140503,0.37352097,0.375902491,0.293372176,I-MF
0.089617529,0.097396864,0.093368416,0.053497548,0.434044733,0.436457716,0.431167447,0.315596206,I-MM
0.067234676,0.076038936,0.088662649,0.060424007,0.273315047,0.298758261,0.327471545,0.402595474,I-SE
0.091193231,0.095948594,0.097707768,0.061057831,0.398158363,0.386703533,0.388290057,0.288489357,I-MM
0.091193231,0.095948594,0.097707768,0.061057831,0.398158363,0.386703533,0.388290057,0.288489357,I-MM
0.067234676,0.076038936,0.088662649,0.060424007,0.273315047,0.298758261,0.327471545,0.402595474,I-MM
0.089617529,0.097396864,0.093368416,0.053497548,0.434044733,0.436457716,0.431167447,0.315596206,I-MM
0.184729527,0.138437798,0.132899614,0.079102533,0.760934906,0.732628444,0.714445858,0.571263472,I-MF
0.200469764,0.139407016,0.130960485,0.084373911,0.78499468,0.737868614,0.719771391,0.516316754,I-MF
0.173868581,0.128791669,0.121101566,0.065973041,0.75475796,0.71695906,0.709866829,0.548031284,I-MF
0.173868581,0.128791669,0.121101566,0.065973041,0.75475796,0.71695906,0.709866829,0.548031284,I-MF
0.200469764,0.139407016,0.130960485,0.084373911,0.78499468,0.737868614,0.719771391,0.516316754,I-MF
0.184729527,0.138437798,0.132899614,0.079102533,0.760934906,0.732628444,0.714445858,0.571263472,I-MF
0.117574935,0.124164528,0.128043182,0.081214887,0.543659766,0.55692739,0.556399543,0.432438091,I-MF
0.119740459,0.116814428,0.123630236,0.088159121,0.586191385,0.594126428,0.582473629,0.446537504,I-MF
0.103604591,0.105737665,0.105422231,0.060419515,0.508736324,0.502243286,0.494861613,0.369635,I-MF
0.103604591,0.105737665,0.105422231,0.060419515,0.508736324,0.502243286,0.494861613,0.369635,I-MF
0.119740459,0.116814428,0.123630236,0.088159121,0.586191385,0.594126428,0.582473629,0.446537504,I-MF
