no,username,testId,topic,About Me,Things To Do,Best Friend,Wishlist,School Supplies,CITY_TOWN,WEATHER,FAMILY,CELEBRATIONS,
827,U2265535,1547131,Wishlist,0.05901820027565953,0.04206817945864391,0.030318638283898025,0.19860020190599864,0.07176206015951839,0.06282691244444452,0.05417982145843114,0.05382850336234862,0.05587162279721636,
828,U2265535,1547131,About Me,0.21564206522728924,0.10731256637624427,0.10895896960497471,0.0841811705238158,0.07308520446742447,0.14828513660024917,0.15699314492555252,0.1361470175263412,0.13551717403911395,
829,U2265535,1547131,School Supplies,0.04389132852628588,0.03545274160501105,0.03208927802760643,0.05030984990235166,0.1964405291687938,0.058246508486638586,0.04201202209753845,0.0294963067196451,0.03742552824099049,
830,U2266963,1548449,Things To Do,0.07249258225896138,0.1659254159427894,0.05425741308690728,0.024422334438977997,0.01034394694499627,0.05427699911769275,0.06608449215327923,0.037424136611423124,0.054184193890991696,
831,U2266963,1548449,About Me,0.16712742552266854,0.09741596669399456,0.08686643554385563,0.03429972777288925,0.01870323533238289,0.07582812300088715,0.09713546919067219,0.16079176512903365,0.10828505858561642,
832,U2266963,1548449,Best Friend,0.0358107595198392,0.05139200507116634,0.13794047070465795,0.009148993075332526,0.004395131657492624,0.03867561205724773,0.027401023069872615,0.045503618179696115,0.03230745801797667,
833,U2403424,1678840,About Me,0.10755410677537262,0.07444521008273758,0.04601115558887177,0.024037084349714435,0.009545998021225223,0.04455617053427456,0.07034724678040184,0.053881776316004215,0.05209324490524748,
834,U2403424,1678840,Things To Do,0.030620213384437517,0.09671690178578371,0.020455230906860845,0.009970584382410802,0.004270771596797056,0.018352042074286572,0.033414017187318346,0.012911749105173143,0.017672176701737992,
835,U2403424,1678840,Best Friend,0.010048448382963995,0.0016952718508056518,0.011170160491267296,0.008167097306919573,0.026359039498468184,0.01737547259120501,0.003896220684055786,0.007350669119244137,0.00118577718056115,
836,U2403648,1679065,About Me,0.1793104889791136,0.113254892243246,0.07971244824409754,0.0521672734019484,0.03089978340421597,0.09788744503101929,0.13222956082493695,0.10707438383055022,0.10406972399065846,
837,U2403648,1679065,Things To Do,0.09499922996995777,0.23257554711543288,0.0831309354988678,0.041917473772313654,0.035368996527247044,0.10599663154753142,0.12455950044884567,0.06219157034989237,0.08004686790783481,
838,U2403648,1679065,Best Friend,0.06733959076964587,0.0599034004585615,0.141300159521325,0.02416029582887348,0.014196032449015676,0.06131929391073951,0.07596830171852459,0.0596486338881841,0.0506704088305241,
839,U2485053,1740162,About Me,0.08779460210767082,0.07787572894202004,0.044505793218353615,0.029287354538959025,0.02076619692221528,0.05416214469119701,0.058443052803103634,0.06374608589964015,0.06566971221625749,
840,U2485053,1740162,Things To Do,0.03351939848747475,0.06871656987697876,0.01927015684926107,0.017995250622331323,0.002795312403997671,0.014395962121508479,0.016161056808838278,0.03420585380359942,0.028229129180498497,
841,U2485053,1740162,Best Friend,0.04450741950967609,0.022083170339875068,0.11311785335606393,0.01238074388692359,0.007177225927377726,0.030667069429803767,0.033061794809069914,0.05680315523303077,0.04605846047174923,
842,U2604121,1838432,School Supplies,0.02853653677659673,0.01474681180737837,0.009852520748769229,0.019935700305845985,0.09555226611461777,0.010067461845867794,0.017770286232300033,0.009628035972069127,0.011737559790677405,
843,U2604121,1838432,Wishlist,0.01033290558175218,0.012478225315781922,0.00428683694971739,0.054970551050739266,0.006316589087526481,0.02355540004389486,0.02176797672368252,0.007307649616918319,0.009818809492243879,
844,U2604121,1838432,About Me,0.1383385093804117,0.029478061805616046,0.045516921163816455,0.030541002646382612,0.017290176066049268,0.03785891291149043,0.04143249413265177,0.09698033809232733,0.039775698046382785,
845,U2794236,2001480,Wishlist,0.007821145419629827,0.004240226035628595,0.005419416530733735,0.060211061009467215,0.03296470872870659,0.008357626131167875,0.0029985399826966655,0.01286988219307035,0.003336608627085515,
846,U2794236,2001480,About Me,0.12384531462122932,0.03952029191100909,0.026607344867563314,0.06466854551539988,0.03953749919856889,0.028973852352625083,0.04164266008607287,0.06047571042770468,0.02872464407398712,
847,U2794236,2001480,School Supplies,0.028047441200637204,0.012198806506370492,0.025457059983356182,0.03637511052934055,0.09281232102161478,0.048555474839343596,0.02558694528304927,0.037169804246050125,0.0243958115119532,
848,V2113659,1400985,Things To Do,0.110987651024024,0.1496779705681306,0.05123284876412443,0.025121187096750767,0.004686436717385643,0.042135906494088785,0.10737912547044157,0.0311442787061354,0.057447309953044375,
849,V2113659,1400985,About Me,0.12461476639078878,0.035428861099621775,0.028522087233170935,0.013018995941545628,0.016783086664300655,0.06782810535142791,0.05011985849704443,0.05312009101373611,0.038888320194375145,
850,V2113659,1400985,Best Friend,0.028033962746832577,0.00927228109880513,0.04810212870441202,0.005968822682675856,0.007457101947522349,0.04103145576792243,0.030688567454062787,0.04418829187563927,0.02906349839693572,
851,V2130494,1417162,Things To Do,0.10297312917153242,0.2301572586145632,0.0948652918178335,0.03719278771365938,0.02490530067050751,0.10792173147421852,0.11059051184035411,0.0969284449351442,0.09526864886579478,
852,V2130494,1417162,Best Friend,0.06404145565127119,0.052427873312120725,0.19579052455079443,0.017355305350463483,0.013233849607471284,0.057661337880876885,0.05662211224200607,0.07254072276382921,0.05561317892724656,
853,V2130494,1417162,About Me,0.16327040084814504,0.1291469014334234,0.07525848758272945,0.03857783445475778,0.03607178594238674,0.08908829513346944,0.09264438038242913,0.09604303917584125,0.07519338341175744,
854,V2130498,1417166,About Me,0.07761491514293672,0.010777175883482966,0.03088205034885896,0.009574985927018435,0.008353732315712537,0.023929016774156833,0.019078034708425593,0.04864136882891363,0.024447576187766603,
855,V2130498,1417166,Things To Do,0.009807666128392477,0.0482650723805972,0.010875251602422878,0.004608005259218409,0.0,0.01125786316961137,0.010116466378870833,0.006986163139892797,0.005352273669772516,
856,V2130498,1417166,Best Friend,0.03400581656908616,0.02113051745387481,0.11933081257836403,0.008164174214587327,0.005003747194720888,0.026668222421598747,0.02561226789808713,0.040361707502934684,0.032169758013904586,
857,V2252057,1534435,School Supplies,0.0200444182903673,0.02490368144041803,0.004243906550902246,0.005998766201649686,0.00911097494562388,0.010471676155367373,0.0079249567710755,0.001079819275195175,0.0,
858,V2252057,1534435,Wishlist,0.0181126255530881,0.028756285886820644,0.005610801201857514,0.014874631658683291,0.004420323886081401,0.014939929620296291,0.010108984057250898,0.0032350550549004606,0.0014578434095264493,
859,V2252057,1534435,About Me,0.10290583804239778,0.0791255376853157,0.05691697136309759,0.019762853684881225,0.008064907720344709,0.06350801745592324,0.08467788647615866,0.07278577089082498,0.0787512456186997,
860,V2292297,1572364,About Me,0.12314781804036781,0.04335444191422118,0.06317753034796046,0.027501415463200715,0.024226373564534144,0.06966902407284921,0.05506989483108264,0.10205119882782356,0.06884633048304303,
861,V2292297,1572364,School Supplies,0.04743331589508102,0.025285854708859305,0.03479122698429387,0.020769350824554722,0.06803088699258286,0.033011864083838105,0.03204822787520552,0.04127963890225274,0.03324364940472102,
862,V2292297,1572364,Wishlist,0.029248319272905447,0.01362090730490629,0.019311721782453547,0.09338895842217093,0.009540572401747457,0.031447376016340824,0.030061574632999504,0.026144776130947334,0.025819057452171258,
863,V2403600,1679017,About Me,0.1683910814094215,0.16287850065188186,0.06678435256738281,0.038406741897490035,0.01084500294630197,0.06047627965722763,0.1375093129931353,0.06510199094120714,0.07264694164544962,
864,V2403600,1679017,Things To Do,0.09170604771432526,0.14365650736886657,0.05075564534334961,0.02191217676411342,0.00518607958201302,0.04236385648391947,0.07734058251897555,0.062123942910637,0.07127403085989652,
865,V2403600,1679017,Best Friend,0.10066961300926312,0.09938011134811153,0.19959915169842868,0.02359265807533683,0.012459700948705434,0.05789569098668,0.0924025946342194,0.07183236636392298,0.08373048643175189,
866,V2421700,1694805,About Me,0.12122721666054463,0.03503886507411244,0.04038822366763678,0.06473044191748248,0.048147005973068625,0.047010235567900176,0.05220274101807704,0.06572880611538037,0.03387880440436507,
867,V2421700,1694805,School Supplies,0.016878588920010137,0.006098882532556632,0.0034294893113664586,0.034508545831683786,0.11622359305462943,0.012151545064625338,0.007345150943698189,0.0068500507999898486,0.0104354311345844,
868,V2421700,1694805,Wishlist,0.04067871228855263,0.022463056158870703,0.02384296381539267,0.12411839682857513,0.030140887299365232,0.026484621931161793,0.029502389095877123,0.03954252291706818,0.03798711318073633,
869,V2481912,1738215,Wishlist,0.03699305309997395,0.017011371905771816,0.02179719463375007,0.07266482282857614,0.017678220032466434,0.022572458208421308,0.028755260520015508,0.02565529554800032,0.02366354908286969,
870,V2481912,1738215,About Me,0.08231037407255294,0.03561413394856213,0.043434523651170745,0.032509613682066174,0.013690697086569788,0.03830975186256166,0.04155696014196275,0.07684685660637301,0.04383625181685174,
871,V2481912,1738215,School Supplies,0.02345220138762957,0.008694995091926339,0.025329692417167083,0.015766026481653417,0.1042580823637409,0.03369618155571414,0.023705224178639052,0.0300516490377299,0.02371900401250448,
872,V2686457,1910854,About Me,0.11379466805744096,0.03514797690815777,0.02813312909121289,0.04358547594803566,0.02785382077965957,0.03748990087747499,0.04154169917038858,0.09377242044751898,0.037937379696207515,
873,V2686457,1910854,School Supplies,0.013518315294296791,0.004503773794887991,0.0077262588062897725,0.018394742380414275,0.11277828864765972,0.01720649053874075,0.015318692715770847,0.01702621864173423,0.009382251227886912,
874,V2686457,1910854,Wishlist,0.00702273285032938,0.0,0.0016910247137015093,0.05493610585818501,0.017341128106641568,0.0031416019681230136,0.0012823182666127433,0.00688525473610096,0.004053392232912611,
875,V2701730,1924780,Best Friend,0.03142341360635434,0.024185130643298563,0.05057630373416137,0.01278989037046998,0.0022815732044119954,0.010590140191090636,0.020560634285564094,0.01165700362730482,0.013301586220834277,
876,V2701730,1924780,About Me,0.0583746086724753,0.02566569720681734,0.018688680111768902,0.01511141098626945,0.0072613715360005295,0.02449365296366654,0.025689612017064864,0.017448396147948915,0.018115337260259136,
877,V2701730,1924780,Things To Do,0.016935726065502067,0.05798069268125977,0.009836225933544768,0.016555199496875037,0.0,0.006449152202204029,0.005653731067397411,0.008284587555221972,0.003321967006055718,
878,V2732462,1948503,About Me,0.15623931662567836,0.12291789192296526,0.08065824318860176,0.049824763600764044,0.019562614469678663,0.08380144987341819,0.13115867171586051,0.08382585421214134,0.0967167717199021,
879,V2732462,1948503,School Supplies,0.022185473989133956,0.05292246151256607,0.022546664600613466,0.037181355417347725,0.032269340181379474,0.02433944955470633,0.004678114901621915,0.0019122572355673227,0.0,
880,V2732462,1948503,Wishlist,0.0873192301171441,0.07462015662111876,0.059765697392876925,0.12382898712200965,0.016666564461709228,0.06414542438984787,0.08658079976235132,0.06278934637191845,0.0699548490071547,
881,V2777313,1987058,About Me,0.09251256615028114,0.03515533463920886,0.04317985999141791,0.014882137251772678,0.010440147610654097,0.04209060473721261,0.047399081101240095,0.054273181276964615,0.03579424474645282,
882,V2777313,1987058,Things To Do,0.008878861670625463,0.06728390528152264,0.008880364524313561,0.006664591467645642,0.014333541867393364,0.03800108496030386,0.025763122816601924,0.009535311372959246,0.020057609996586064,
883,V2777313,1987058,Best Friend,0.0776594818563759,0.026190824991123497,0.12410237370497422,0.01333122473906528,0.013218286801372228,0.043511051449361154,0.040663254773328085,0.07721833783915823,0.04646366931032225,
884,W2126734,1413508,About Me,0.16208603402221264,0.1138411089035285,0.11979717192487334,0.03659324169376394,0.020926280272480825,0.08752766713138382,0.11419438296593586,0.07363868814537056,0.08247143988613097,
885,W2126734,1413508,Things To Do,0.022185473989133956,0.05292246151256607,0.022546664600613466,0.037181355417347725,0.032269340181379474,0.02433944955470633,0.004678114901621915,0.0019122572355673227,0.0,
886,W2126734,1413508,Best Friend,0.08841483548779397,0.05488131416959553,0.25218321043827535,0.031125221489080073,0.03341508575708566,0.10139469629555511,0.0991219353416962,0.1022545964536621,0.08785002597677037,
887,W2132285,1418614,About Me,0.18328711997262737,0.14511075148027813,0.07683315774145551,0.060773775472466825,0.016801695907005004,0.06858821484765812,0.11877296950920418,0.0922662155767097,0.09124285753082002,
888,W2132285,1418614,School Supplies,0.0039996071026042095,0.0021683829233225143,0.0027714018452963647,0.016505488960854454,0.06358996637717329,0.004273954650073707,0.001533404785203944,0.008829104438595367,0.0017062876148559486,
889,W2132285,1418614,Wishlist,0.038734912918544466,0.02160518323443726,0.018338291060489887,0.08157243221018395,0.009872690210775942,0.026408992530941026,0.02870481191494221,0.014850602823992979,0.022258763131085935,
890,W2170985,1456371,Things To Do,0.014150907568210117,0.06786534640096925,0.014104841794725067,0.006341169905746576,0.001389766787628218,0.013193873412755906,0.01944042150152434,0.007639441573449594,0.015854228189391053,
891,W2170985,1456371,About Me,0.11724342021570901,0.05024746500530013,0.04803619524933322,0.02435630075120892,0.016538135395663636,0.06684782945511439,0.0664197134202926,0.05803611092587744,0.05026875804392235,
892,W2170985,1456371,Best Friend,0.048725811956581086,0.024714074252301266,0.13738374091634992,0.017969011794785834,0.014968717675998802,0.06825069914233539,0.06096645318162411,0.05850245034461682,0.06423982592949304,
893,W2186138,1471146,About Me,0.04855578423697806,0.01950650256803153,0.01247411931972178,0.013301683393672315,0.015545544641296326,0.03201599180368691,0.015389847262333008,0.012154874590879768,0.0064863744253245,
894,W2186138,1471146,School Supplies,0.010687432747995027,0.0006986853723612219,0.002403435039866036,0.015407185497707847,0.11044790388633235,0.004799685174773551,0.001088174618141978,0.010839332135213934,0.0011765686684037584,
895,W2186138,1471146,Wishlist,0.0,0.0,0.0,0.03886328428696839,0.0,0.0,0.0,0.0,0.0,
896,W2193916,1478808,About Me,0.09723888403207959,0.05645783638251514,0.03378686892480488,0.04039192726982023,0.034556348807151624,0.05077485348442766,0.061409819062933725,0.03482540972978592,0.03811346517451029,
897,W2193916,1478808,Things To Do,0.018439206189298424,0.057519547943374556,0.013747696943202372,0.030701741650987404,0.024152652813557253,0.03023686027999506,0.02873145583930314,0.013131083808408363,0.014141029211624342,
898,W2193916,1478808,Best Friend,0.025740985161502982,0.026158056930462307,0.08279078546604958,0.008480089481110056,0.004480036727059673,0.019695313888000415,0.02372310430609956,0.011228572152598891,0.0196503453128707,
899,W2196153,1480974,About Me,0.008943850698127042,0.0014651281549744248,0.0012483830934160289,0.004120303687915877,0.018582937156066313,0.011428023739387429,0.006587047649766445,0.004304863005877201,0.0017088503516264199,
900,W2196153,1480974,School Supplies,0.010047685949788731,0.002015336226193577,0.004096170481890458,0.020042719033502243,0.1761754396916922,0.0054871677116502095,0.0015694029209130805,0.009382223182716625,0.0007761530397399878,
901,W2196153,1480974,Wishlist,0.03270017081080756,0.025724874023824923,0.014276159636651126,0.060001577774563726,0.018561425737986956,0.01386125764070869,0.01883900438967787,0.01656050056596202,0.011393567735829441,
902,W2196201,1481037,About Me,0.06313889895082012,0.029973292747695637,0.01936591676261768,0.022458552484250098,0.017877567883256944,0.026971294337086994,0.029925302891785754,0.017479169442706666,0.027051524554294826,
903,W2196201,1481037,Things To Do,0.018496045027633395,0.06786761999231239,0.0198052518308351,0.008414343669562703,0.008528151755839165,0.03318759792774862,0.027348437856934586,0.012535973188159908,0.016030211886922153,
904,W2196201,1481037,Best Friend,0.03601039821071468,0.02134577066966239,0.10846941581151648,0.009581856876102163,0.007642832910672899,0.03302259807119126,0.03048082585603006,0.04063758401178649,0.03458209038759792,
905,W2198275,1483079,About Me,0.08468331798563394,0.043957212819827694,0.028560983956373125,0.02259392032938841,0.011239643512103303,0.04192715816087466,0.04391011312681535,0.06181167584537464,0.048543601357880245,
906,W2198275,1483079,School Supplies,0.01218074074855649,0.015062308145075434,0.010748428944861912,0.017599344711636676,0.09811576589187196,0.02985681148728436,0.022603513584366422,0.0073897705764790315,0.023039085340172714,
907,W2198275,1483079,Wishlist,0.02803333821550768,0.01389040352429458,0.009909419703460829,0.04902756956949535,0.006882293095618339,0.012853537199618178,0.020218856069404288,0.011555673901513719,0.01172693562455845,
908,W2206243,1490733,About Me,0.022185473989133956,0.05292246151256607,0.022546664600613466,0.037181355417347725,0.032269340181379474,0.02433944955470633,0.004678114901621915,0.0019122572355673227,0.0,
909,W2208031,1492458,About Me,0.08130706537340296,0.05806729978425252,0.036219051966714766,0.02117818551672588,0.017612706447334203,0.04992675520734313,0.06073966014154256,0.02588746399665193,0.04086637951848782,
910,W2208031,1492458,Wishlist,0.12285632729853127,0.12810895123212412,0.05371043468135413,0.09446636706313458,0.01538481924731313,0.046576802989205385,0.0951249781127586,0.038513044494439395,0.05457344706034118,
911,W2208031,1492458,School Supplies,0.006964943478428447,0.01119836243798681,0.005709789930418346,0.04872461888550872,0.13664674202287874,0.01497215846600761,0.008491689105550091,0.004438467902851841,0.010739879226102051,
912,W2226695,1510104,About Me,0.13306766330705103,0.027271660108903868,0.05732704431876025,0.02480080554524318,0.018846452121799105,0.05417527117091676,0.05922433922197648,0.10035432080367829,0.07586045295640313,
913,W2226695,1510104,School Supplies,0.0226288670869889,0.013051309253035574,0.010216393778768162,0.01213316871710914,0.018090494229634844,0.011502232423097742,0.024093813514638372,0.00810511407703937,0.0069716874113099,
914,W2226695,1510104,Wishlist,0.049369670464658,0.03169008140010675,0.02171924658440715,0.19100204655891914,0.052133763689428146,0.032558594226715434,0.03985271564920554,0.033776012046622686,0.03335912206914945,
915,W2238310,1520728,About Me,0.17690829775530337,0.14666269138051682,0.06554948067508692,0.047094537258531466,0.027245063102197157,0.09630975485395539,0.14860082103382297,0.06463016730066204,0.07619908926120278,
916,W2238310,1520728,Things To Do,0.12685110069365754,0.1812768054005991,0.053962005749207176,0.04144517861062741,0.023606602612930724,0.07817243143187644,0.11384505481660873,0.061815830264111124,0.06769732564873904,
917,W2238310,1520728,Best Friend,0.08322979521725911,0.08297845980236941,0.11332977100555233,0.031089061820437913,0.012933158676349372,0.04892694380200652,0.08117478276635455,0.034504532881810844,0.05077747769562152,
918,W2282147,1562891,Best Friend,0.07095509879896898,0.04730273395364786,0.23859630050273672,0.025709967193944774,0.012834701296684063,0.0626561483371733,0.0626557560670849,0.08297137766265694,0.06866469064005293,
919,W2282147,1562891,About Me,0.12990711084877876,0.047576591848024874,0.05148003194660726,0.041253776238517684,0.0442557339246784,0.08745452749885331,0.07366205920957279,0.06692232725593332,0.0569261416915948,
920,W2282147,1562891,Things To Do,0.012051613175520056,0.0769320818344358,0.017000109921032173,0.0014240652424640124,0.0013417624753150274,0.012670076513119046,0.023952698656453775,0.006008855106304496,0.018076803319020007,
921,W2292661,1572730,About Me,0.10545308040140756,0.05127726473230395,0.03153746434890425,0.031157177529385523,0.023525657201671248,0.05729866134792857,0.059221218826614005,0.040589614366869586,0.04873276755083417,
922,W2292661,1572730,School Supplies,0.01790022191776257,0.008801399662162595,0.016458458933961223,0.00933805128067524,0.15307204806557662,0.04061225514461608,0.018404794404482207,0.016938134474942107,0.020179619897181155,
923,W2292661,1572730,Wishlist,0.022185473989133956,0.05292246151256607,0.022546664600613466,0.037181355417347725,0.032269340181379474,0.02433944955470633,0.004678114901621915,0.0019122572355673227,0.0,
924,W2293290,1573365,About Me,0.19531571024342903,0.09890585117770512,0.06866758659172399,0.1028646892955968,0.06084269484115721,0.08094562026338134,0.10331529640394135,0.1291315852183188,0.09210380716817348,
925,W2293290,1573365,School Supplies,0.012468192090540044,0.004024828726184912,0.00376505927674191,0.022657204833033677,0.07579238772693057,0.01183839146224348,0.00561594872207602,0.013011667043088416,0.008335786298638136,
926,W2293290,1573365,Wishlist,0.030810465177688165,0.01452765014789271,0.009979770228110953,0.08679596088718353,0.03030868445612269,0.023681392979063624,0.018781851979328242,0.017079366489885003,0.01920853585243521,
927,W2362560,1640168,Best Friend,0.04065233690013895,0.04991920169274989,0.08780822290637376,0.026487401939825198,0.012255867833110529,0.027748531371626955,0.03693343157680408,0.020230513059201746,0.02452853985851753,
928,W2362560,1640168,About Me,0.13053581956381785,0.06264623939631173,0.04576731981441216,0.03295041511930893,0.01860241901080191,0.0549272510067612,0.0615215980971905,0.0748912367079992,0.039809478803663756,
929,W2362560,1640168,Things To Do,0.07123411163378629,0.10981823664474764,0.05044438517778643,0.016687827254721115,0.006230502995047606,0.0729675105716993,0.06131134954268974,0.060883660745498676,0.05370275557102215,
930,W2371178,1648362,About Me,0.07150024846904017,0.026356176028920764,0.02117704213827874,0.025891246122879456,0.013413882139938962,0.035918858461702285,0.04140258646144799,0.02325048976308787,0.031367889132093756,
931,W2371178,1648362,School Supplies,0.028073015807978777,0.0,0.0,0.0,0.010208230140458154,0.0014666004569807635,0.0009865974589882216,0.016938100732266204,0.0,
932,W2371178,1648362,Wishlist,0.09466457232685051,0.02153544798876872,0.03875874966498545,0.06551370780208032,0.015357154055342069,0.04711619229632339,0.04896401504204924,0.07190778057063861,0.0522741777390668,
933,W2371494,1648678,About Me,0.07245093881452962,0.017531497295955406,0.014942621083167061,0.013563429123173504,0.020761769204080613,0.042393416528666336,0.027504889849361405,0.026833488202865186,0.02231877878701948,
934,W2371494,1648678,School Supplies,0.0016220460301642852,0.0,0.0,0.011650455218782515,0.03096717362368598,0.0004236975224454967,0.001551167615922836,0.0003495270440383758,0.0016915243473194866,
935,W2371494,1648678,Wishlist,0.0129303162173183,0.005091189362927233,0.0041611394691184345,0.07283370114842717,0.016826349406132816,0.009498671704620506,0.005620314916118669,0.007014664642548511,0.010478265986939093,
936,W2402229,1677823,About Me,0.16610517071878472,0.11663914634069401,0.06828594249274346,0.04532243257441668,0.036317421370365255,0.07668851860017276,0.09889562801591933,0.08757683282599349,0.10150674049175948,
937,W2402229,1677823,Things To Do,0.0911881811136998,0.16867669294920468,0.06030606643019418,0.049863716674570416,0.04756788426454507,0.08150136165704044,0.09808221580703574,0.08047433733727749,0.08503336389124405,
938,W2402229,1677823,Best Friend,0.06770126508589563,0.07465732611513994,0.14360117739064784,0.03128204114509539,0.04023128950140217,0.0658358234703237,0.07720605414089193,0.06104579611294481,0.05445139556526397,
939,W2588114,1822797,Wishlist,0.040675457392249606,0.012828433586884798,0.01647398551904597,0.1605293219459391,0.07618953891951905,0.031578790130194344,0.025998260981462074,0.0360734790853405,0.020902888404936475,
940,W2588114,1822797,About Me,0.1846500084159569,0.056365636445042264,0.060711231603859446,0.043457332277914616,0.040581827720703165,0.0837584630287978,0.08042740426338726,0.13250874370778332,0.10528169451041824,
941,W2588114,1822797,School Supplies,0.07158531467798057,0.01775964394526823,0.02974232152908751,0.04066830732336383,0.1254773674548209,0.05329624924292572,0.036978352267876276,0.06041282263106275,0.0391622302680436,
942,W2632440,1864487,Best Friend,0.042930146455425755,0.022343013216387136,0.07510673286714398,0.012747515677944648,0.0054632538349718455,0.029900321092930716,0.02918680806292455,0.0468162763328786,0.04514940749268255,
943,W2632440,1864487,About Me,0.17638361946187672,0.06631280662176561,0.07449311457794319,0.05759394773026627,0.04188289574771595,0.08913416624046237,0.08772831637414007,0.18472629623481143,0.09255227172361392,
944,W2632440,1864487,Things To Do,0.10183831533902393,0.1757366627775242,0.05026421590705513,0.02535974754196355,0.013700944758559848,0.07658569773727378,0.12232842304619466,0.033924379496865574,0.06975095339566283,
945,W2643167,1872649,About Me,0.09455329001041185,0.028204822668779675,0.03324207561432494,0.02728359293696358,0.01702863763895241,0.03511617721588889,0.03819745150418315,0.02673329071350053,0.026699913310468056,
946,W2643167,1872649,Things To Do,0.07749408211119915,0.09450488939873866,0.0466504438407752,0.023266539473107712,0.0033016732720564856,0.03300438036913845,0.06593708553834139,0.05895314399691652,0.06442410128630882,
947,W2643167,1872649,Best Friend,0.02634714835229248,0.02022192542965577,0.05007754083588547,0.0099291119796745,0.009875882614043381,0.02529335504458077,0.0226392799805333,0.030402184370746804,0.027425552024993142,
948,W2724000,1941819,Wishlist,0.058909474989854285,0.03725050940465318,0.0467926441950112,0.16793513253182163,0.042251405059441645,0.06074402599084042,0.06740929110910746,0.04332667670111884,0.050466506829659766,
949,W2724000,1941819,About Me,0.13581811462715104,0.05832180607114948,0.06216519722163272,0.05346585770187651,0.049198633677110984,0.07077883480695639,0.07927295819087599,0.07886936452979847,0.08081232044518841,
950,W2724000,1941819,School Supplies,0.04198176138191255,0.04559984700965236,0.0329832771370122,0.057194362943123536,0.21727235556612512,0.0722957199919444,0.05385355893397331,0.036421514576987134,0.048609800190904225,
951,X2132261,1418590,About Me,0.07568327094308584,0.07736306123299154,0.042454174229176564,0.029508170668921967,0.006995495810907901,0.03473336692208801,0.06450384165209545,0.044677359134272614,0.0644364986850338,
952,X2132261,1418590,School Supplies,0.01850383930789605,0.007170031245675115,0.006871185609522551,0.04285640219882385,0.09715168483987763,0.021449443323989466,0.010228633540791707,0.014411971870848172,0.015227629465859451,
953,X2132261,1418590,Wishlist,0.03810923082042785,0.026640891425976147,0.013482112523042145,0.09340090056539349,0.03188258551760302,0.03146861875999926,0.026029181415310496,0.02084539082398572,0.023539508213748214,
954,X2195862,1480683,Wishlist,0.0,0.0,0.0,0.020881451455740066,0.0,0.0,0.0,0.0,0.0,
955,X2195862,1480683,About Me,0.06011497031970345,0.007626111360946207,0.01836706769086299,0.021593940449587117,0.017083048569311445,0.018897274995522746,0.013551677942072248,0.03674327000078957,0.007762757582518439,
956,X2195862,1480683,School Supplies,0.0,0.0,0.0010897345032468385,0.0,0.03623790775574419,0.00033610974571603717,0.0,0.00027727196801753516,0.0,
957,X2211254,1495464,Wishlist,0.017305285807092487,0.005438805041684153,0.0018221169588607622,0.09333585615503831,0.039606851689760886,0.016489438967927372,0.007672161671870108,0.016384591843933677,0.0069179825235973925,
958,X2211254,1495464,About Me,0.04323035548150389,0.018598613011697247,0.015417306062443738,0.05837947890468914,0.04707161090450838,0.040836937781994584,0.020672092620426998,0.023541921167859373,0.03259284500239249,
959,X2211254,1495464,School Supplies,0.009275528623445158,0.001975567947005257,0.0018617019342130467,0.03724000640652097,0.11630417041140759,0.009691509178017492,0.004482210931924909,0.009708165173234421,0.004260653210106247,
960,X2291906,1571971,About Me,0.08519626732885344,0.05091670179448112,0.034176023569061055,0.023397863904597194,0.009011935984654891,0.05397807711492972,0.051029398383139066,0.04555421872520143,0.04736197254058231,
961,X2291906,1571971,School Supplies,0.011211048253446059,0.002387808660937636,0.0022501822877502037,0.04501085875869762,0.12150664702643112,0.01171383124934107,0.00541751150580455,0.011733962842231006,0.005149721451881992,
962,X2291906,1571971,Wishlist,0.004837342137863505,0.009178960422671726,0.0027932366403514504,0.030194773579156203,0.002394333727396912,0.007753729451572001,0.0026659631497287194,0.0004254035985219752,0.009401194985283124,
963,X2377753,1654846,About Me,0.11393402796052239,0.03603447689674512,0.05125650806242408,0.03489240030325705,0.021915960798976,0.05255169296013955,0.04933434613306484,0.07660633860919215,0.06135269520232315,
964,X2377753,1654846,School Supplies,0.02759528039635653,0.025372721166759232,0.021376495645606397,0.017504272130177887,0.14249895702460852,0.029113315760719658,0.02750891340842234,0.03549029679231315,0.03073115965943111,
965,X2377753,1654846,Wishlist,0.031649524052683814,0.012904097520520684,0.025474530719854185,0.052775880914096684,0.005679445487399429,0.02227396231094831,0.02215227059043906,0.03925537321850513,0.029333312258352562,
966,X2572951,1808516,About Me,0.17606527656571533,0.09004602234380998,0.08900879530724527,0.04503621131446682,0.03280300141224339,0.11171292322394294,0.12216153669375565,0.10485071075571376,0.09678613989650274,
967,X2572951,1808516,School Supplies,0.012380767811301669,0.0012337873961120907,0.003436688809722658,0.018000944468153413,0.08911107542781088,0.014950345946296746,0.004854382292342444,0.010030180924220514,0.004751919529754803,
968,X2572951,1808516,Wishlist,0.022185473989133956,0.05292246151256607,0.022546664600613466,0.037181355417347725,0.032269340181379474,0.02433944955470633,0.004678114901621915,0.0019122572355673227,0.0,
